Dim1	Dim2	Dataset		
X14.179	7.406953354	-21.08487143	rna	ES_Actb_high(Embryonic-Stem-Cell)
X15.179	2.028535385	-0.733487979	rna	ES_Actb_high(Embryonic-Stem-Cell)
X16.179	-3.082418423	-1.286580221	rna	ES_Actb_high(Embryonic-Stem-Cell)
X17.179	-4.568512898	0.765312119	rna	ES_Actb_high(Embryonic-Stem-Cell)
X18.179	-4.566748839	0.478590175	rna	ES_Actb_high(Embryonic-Stem-Cell)
X19.179	-0.365830462	-0.178567425	rna	ES_Actb_high(Embryonic-Stem-Cell)
X20.179	7.905344505	-3.944794313	rna	ES_Actb_high(Embryonic-Stem-Cell)
X21.179	4.469660301	-2.542897836	rna	ES_Actb_high(Embryonic-Stem-Cell)
X22.179	3.083882828	5.197018965	rna	ES_Actb_high(Embryonic-Stem-Cell)
X23.179	-3.251787405	0.110428914	rna	ES_Actb_high(Embryonic-Stem-Cell)
X24.179	-4.138987284	1.295520625	rna	ES_Actb_high(Embryonic-Stem-Cell)
X25.179	-6.717448216	2.372193619	rna	ES_Actb_high(Embryonic-Stem-Cell)
X26.179	-6.372813683	2.46702598	rna	ES_Actb_high(Embryonic-Stem-Cell)
X27.179	-4.441158037	1.040273829	rna	ES_Actb_high(Embryonic-Stem-Cell)
X28.179	5.282308597	-3.232929365	rna	ES_Actb_high(Embryonic-Stem-Cell)
X29.179	-4.451806765	0.629153892	rna	ES_Actb_high(Embryonic-Stem-Cell)
X30.179	-7.358713131	2.610855683	rna	ES_Actb_high(Embryonic-Stem-Cell)
X31.179	2.245331306	-0.481427566	rna	ES_Actb_high(Embryonic-Stem-Cell)
X32.179	-2.118176918	0.421648308	rna	ES_Actb_high(Embryonic-Stem-Cell)
X33.179	-7.130734902	2.205425306	rna	ES_Actb_high(Embryonic-Stem-Cell)
X34.179	-3.496201496	-0.205181018	rna	ES_Actb_high(Embryonic-Stem-Cell)
X35.179	-6.888119679	2.476635917	rna	ES_Actb_high(Embryonic-Stem-Cell)
X36.179	-5.083705883	1.378417998	rna	ES_Actb_high(Embryonic-Stem-Cell)
X37.179	-7.056201439	1.931856915	rna	ES_Actb_high(Embryonic-Stem-Cell)
X38.179	-5.251333218	1.064624532	rna	ES_Actb_high(Embryonic-Stem-Cell)
X39.179	-3.331716757	-0.371627466	rna	ES_Actb_high(Embryonic-Stem-Cell)
X40.179	-3.497987967	-1.175811903	rna	ES_Actb_high(Embryonic-Stem-Cell)
X41.179	-4.253661137	1.27852112	rna	ES_Actb_high(Embryonic-Stem-Cell)
X42.179	-4.307282429	1.019795342	rna	ES_Actb_high(Embryonic-Stem-Cell)
X43.179	7.386687774	-20.89416708	rna	ES_Actb_high(Embryonic-Stem-Cell)
X44.179	-3.632707338	-0.109162108	rna	ES_Actb_high(Embryonic-Stem-Cell)
X45.179	4.688187618	-2.877790109	rna	ES_Actb_high(Embryonic-Stem-Cell)
X46.179	4.463130493	-2.581948654	rna	ES_Actb_high(Embryonic-Stem-Cell)
X47.179	-6.047219734	1.734567775	rna	ES_Actb_high(Embryonic-Stem-Cell)
X48.179	-7.377830486	2.06830792	rna	ES_Actb_high(Embryonic-Stem-Cell)
X49.179	-7.408311825	2.326749249	rna	ES_Actb_high(Embryonic-Stem-Cell)
X0.181	-3.306113463	0.670067414	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X1.180	1.270723362	-0.497748391	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X2.180	7.631328125	-3.889667169	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X3.180	5.187860985	-3.073387281	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X4.180	-0.355644267	0.012703284	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X5.180	2.207529802	-1.044382707	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X6.180	4.776557941	-2.791164056	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X7.180	-2.861297469	-0.903801338	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X8.180	4.408689041	-2.399376766	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X9.180	-5.835469704	1.826352759	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X10.180	6.253202934	-3.725510255	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X11.180	-5.232892971	1.074243083	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X12.180	-3.325946074	-0.185210125	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X13.180	-2.939133148	0.13979946	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X14.180	2.256672163	-0.437068597	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X15.180	4.528173942	-2.885031358	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X16.180	-7.366406422	2.268059059	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X17.180	-2.692784171	-0.025227801	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X18.180	-3.564891796	-1.238241807	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X19.180	-0.866199087	-0.021234886	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X20.180	4.709718723	-14.66824545	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X21.180	4.343212623	-2.448224203	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X22.180	-3.861566286	0.44592981	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X23.180	-1.428543132	0.018304213	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X24.180	-7.513997059	2.82754968	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X25.180	-3.738351803	0.541306838	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X26.180	-1.46027125	-0.028996007	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X27.180	1.935534973	-0.818357126	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X28.180	-3.21715663	0.14010404	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X29.180	-3.091896038	-0.242547289	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X30.180	2.564549942	-0.332022563	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X31.180	-3.642138224	1.120592757	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X32.180	5.837739487	-3.411287443	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X33.180	-3.373449307	-0.124643103	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X34.180	-5.82222126	1.822393998	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X35.180	-2.667017679	0.012640818	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X36.180	-3.899645548	0.615520283	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X37.180	2.036194582	-0.752742187	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X38.180	-2.620690088	0.245164975	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X39.180	-0.680284869	-0.275699035	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X40.180	4.812534351	-2.807651178	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X41.180	2.386852999	-0.336893336	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X42.180	5.397454281	-3.261908189	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X43.180	-6.442438584	2.012181803	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X44.180	-1.342509638	-0.341302172	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X45.180	-1.777313035	0.291509732	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X46.180	-0.19215868	-0.093965427	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X47.180	-3.856635313	0.547104462	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X48.180	-2.988702517	-0.307233826	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X49.180	4.708364506	-2.716549531	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X0.182	2.294125576	-0.841071502	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X1.181	-3.345130663	-0.230359689	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X2.181	-4.582296591	1.170488729	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X3.181	2.482752104	-0.582467095	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X4.181	-3.390367727	0.068218811	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X5.181	-7.105910282	2.691422804	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X6.181	-1.756064933	-0.1987945	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X7.181	-1.818339329	0.13237737	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X8.181	1.792255659	-0.622607605	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X9.181	-2.809530001	-0.040136949	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X10.181	-2.849169951	-0.632647888	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X11.181	2.626414795	-0.695720569	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X12.181	-4.215613346	0.614133759	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X13.181	-4.35157774	1.380225572	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X14.181	5.506361503	-3.456062929	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X15.181	-6.704406719	2.089946433	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X16.181	-4.406357985	0.995600923	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X17.181	-7.410448532	1.982518598	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X18.181	2.243267317	-0.827073947	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X19.181	-0.647385727	-0.282665149	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X20.181	2.863180895	5.222467049	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X21.181	0.123868008	-0.193426148	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X22.181	-2.584894996	-0.716365234	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X23.181	-7.141605835	2.640124544	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X24.181	-5.445381622	1.767910405	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X25.181	-0.220824938	-0.087713138	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X26.181	1.964680452	-0.43510534	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X27.181	-1.30292527	0.191773518	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X28.181	-6.79995821	2.411499842	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X29.181	-3.965933781	0.843485042	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X30.181	-3.872595053	1.199131413	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X31.181	-4.726050358	1.38478912	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X32.181	-3.009798985	-0.013475076	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X33.181	-7.676068287	2.363295241	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X34.181	-8.136989098	2.428144916	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X35.181	4.855887432	-2.919844286	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X36.181	-3.799414616	0.686741038	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X37.181	-6.765821915	2.457415327	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X38.181	-7.645742874	2.534684404	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X39.181	-2.94297431	-1.008780138	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X40.181	0.781512279	-0.369915382	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X41.181	-2.369132977	0.445658728	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X42.181	-2.937203746	-0.284422056	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X43.181	-3.603054505	0.659966334	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X44.181	-3.797821503	0.76215665	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X45.181	2.73571207	-0.649281398	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X46.181	-2.735665541	-0.151576296	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X47.181	5.591361065	-3.344808713	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X48.181	-4.47553895	0.298187479	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X49.181	-5.687522392	1.459862146	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X0.183	-3.612602215	0.595982655	rna	Macrophage(Embryonic-Mesenchyme)
X1.182	-5.605780106	1.380952991	rna	Macrophage(Embryonic-Mesenchyme)
X2.182	4.29024889	-2.559375183	rna	Macrophage(Embryonic-Mesenchyme)
X3.182	-0.377064328	-0.369387166	rna	Macrophage(Embryonic-Mesenchyme)
X4.182	-2.567201953	-0.101359145	rna	Macrophage(Embryonic-Mesenchyme)
X5.182	10.40639736	-3.503221647	rna	Macrophage(Embryonic-Mesenchyme)
X6.182	-0.52232347	0.120328291	rna	Macrophage(Embryonic-Mesenchyme)
X7.182	-1.468463938	0.08163391	rna	Macrophage(Embryonic-Mesenchyme)
X8.182	-0.336948137	-0.102718965	rna	Macrophage(Embryonic-Mesenchyme)
X9.182	4.621551056	-2.776291029	rna	Macrophage(Embryonic-Mesenchyme)
X10.182	-3.679773073	0.3929051	rna	Macrophage(Embryonic-Mesenchyme)
X11.182	-4.113110762	1.070409997	rna	Macrophage(Embryonic-Mesenchyme)
X12.182	-3.236437302	-0.535806791	rna	Macrophage(Embryonic-Mesenchyme)
X13.182	-7.127842407	2.290313407	rna	Macrophage(Embryonic-Mesenchyme)
X14.182	-4.968170386	1.231391116	rna	Macrophage(Embryonic-Mesenchyme)
X15.182	-3.26092289	-1.413250343	rna	Macrophage(Embryonic-Mesenchyme)
X16.182	-3.029872518	-0.331655995	rna	Macrophage(Embryonic-Mesenchyme)
X17.182	2.528512735	-1.072976963	rna	Macrophage(Embryonic-Mesenchyme)
X18.182	-5.520870667	1.466364256	rna	Macrophage(Embryonic-Mesenchyme)
X19.182	-3.215787153	-0.84410514	rna	Macrophage(Embryonic-Mesenchyme)
X20.182	-3.112287264	-1.040939943	rna	Macrophage(Embryonic-Mesenchyme)
X21.182	-2.161969524	0.327583893	rna	Macrophage(Embryonic-Mesenchyme)
X22.182	3.565775413	-1.879749671	rna	Macrophage(Embryonic-Mesenchyme)
X23.182	-2.12665699	0.14360915	rna	Macrophage(Embryonic-Mesenchyme)
X24.182	2.098760385	-0.534842626	rna	Macrophage(Embryonic-Mesenchyme)
X25.182	-3.982955675	0.639466091	rna	Macrophage(Embryonic-Mesenchyme)
X26.182	1.630934019	-0.396891252	rna	Macrophage(Embryonic-Mesenchyme)
X27.182	-7.328397732	2.454810604	rna	Macrophage(Embryonic-Mesenchyme)
X28.182	-2.593397956	-0.649036066	rna	Macrophage(Embryonic-Mesenchyme)
X29.182	-3.727295618	1.159004836	rna	Macrophage(Embryonic-Mesenchyme)
X30.182	-2.779732447	0.602806433	rna	Macrophage(Embryonic-Mesenchyme)
X31.182	-7.390139084	2.78657399	rna	Macrophage(Embryonic-Mesenchyme)
X32.182	-6.976430397	2.189106687	rna	Macrophage(Embryonic-Mesenchyme)
X33.182	-3.533432703	0.850729867	rna	Macrophage(Embryonic-Mesenchyme)
X34.182	-0.446835559	-0.208274738	rna	Macrophage(Embryonic-Mesenchyme)
X35.182	-2.731974106	-0.700367347	rna	Macrophage(Embryonic-Mesenchyme)
X36.182	2.15195157	-0.724773304	rna	Macrophage(Embryonic-Mesenchyme)
X37.182	-3.294922333	-1.236125366	rna	Macrophage(Embryonic-Mesenchyme)
X38.182	-2.656084876	0.403199359	rna	Macrophage(Embryonic-Mesenchyme)
X39.182	-2.94783185	-0.005564586	rna	Macrophage(Embryonic-Mesenchyme)
X40.182	-2.162297826	0.564857706	rna	Macrophage(Embryonic-Mesenchyme)
X41.182	-0.966698657	-0.180439369	rna	Macrophage(Embryonic-Mesenchyme)
X42.182	-3.24652503	-0.686593429	rna	Macrophage(Embryonic-Mesenchyme)
X43.182	1.701367636	-0.464452402	rna	Macrophage(Embryonic-Mesenchyme)
X44.182	-3.977020483	1.071268364	rna	Macrophage(Embryonic-Mesenchyme)
X45.182	2.467384834	-0.923676626	rna	Macrophage(Embryonic-Mesenchyme)
X46.182	-0.676484149	0.066739186	rna	Macrophage(Embryonic-Mesenchyme)
X47.182	-4.548595648	1.173537358	rna	Macrophage(Embryonic-Mesenchyme)
X48.182	-7.650562744	2.507961615	rna	Macrophage(Embryonic-Mesenchyme)
X49.182	1.632428903	-0.65468444	rna	Macrophage(Embryonic-Mesenchyme)
X0.184	-6.453280907	2.137001081	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X1.183	-2.564512353	0.368245944	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X2.183	-3.67468832	-0.781475202	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X3.183	-5.033297758	0.939565255	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X4.183	-1.88295279	-0.023690239	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X5.183	-2.689132552	-0.664057867	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X6.183	-0.686122548	-0.042494432	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X7.183	2.370536585	-0.320659772	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X8.183	-4.500817518	1.086859956	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X9.183	-2.88292573	-0.083798305	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X10.183	-4.249312859	1.049559011	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X11.183	0.503429789	-0.253709451	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X12.183	-2.390700679	0.528487547	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X13.183	-3.136964779	-0.905388729	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X14.183	-4.87665246	1.171985491	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X15.183	2.282362003	-0.92420663	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X16.183	-3.708821516	0.95624034	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X17.183	-3.57812212	0.069710954	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X18.183	-7.248554211	2.395156547	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X19.183	-0.594467204	-0.216138975	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X20.183	-7.431735974	2.74022673	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X21.183	-7.010816555	2.783522709	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X22.183	1.9449053	-0.38459839	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X23.183	-3.254101734	0.736127122	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X24.183	4.896570225	-2.573250667	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X25.183	4.220818539	-2.406645433	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X26.183	-1.89781795	0.103848561	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X27.183	-4.63144229	1.030912384	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X28.183	-2.902389627	-0.842633382	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X29.183	-5.490223389	1.522542789	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X30.183	-3.549918156	-1.410368816	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X31.183	-6.546715717	1.993673726	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X32.183	-2.622219782	0.05695711	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X33.183	-6.594402294	2.616211041	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X34.183	-0.865321766	-0.026784317	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X35.183	-7.303962689	2.668786391	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X36.183	-4.57429884	1.303520992	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X37.183	-2.992400866	-0.932648555	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X38.183	-4.446998339	1.314443803	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X39.183	-4.76357935	0.810982569	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X40.183	-4.461805563	0.689209922	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X41.183	-4.35040925	1.244433253	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X42.183	0.03488769	-0.235493557	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X43.183	-2.493332725	-0.72959818	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X44.183	4.711257477	-2.724092142	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X45.183	-4.088906031	0.409486814	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X46.183	2.075650234	-0.534772531	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X47.183	-7.696328144	2.249377235	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X48.183	-3.318309288	-1.145023004	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X49.183	2.514418144	-0.768633024	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X0.185	-5.390280705	1.181995987	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X1.184	-3.796204786	0.931165024	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X2.184	-4.765638571	1.159634664	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X3.184	-3.138292771	-0.65284671	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X4.184	-6.846691113	2.802811368	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X5.184	2.380111236	-0.21872069	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X6.184	-3.588050108	-0.429354326	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X7.184	-7.154952507	2.12235622	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X8.184	-3.683213215	-0.327215568	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X9.184	-3.040632944	-1.304796831	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X10.184	4.787764568	-2.734126703	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X11.184	-2.52184258	0.549482866	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X12.184	-0.933449577	0.135914548	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X13.184	-7.044363957	2.984548553	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X14.184	-1.259567465	-0.227355734	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X15.184	-4.732764702	0.867442473	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X16.184	1.574326296	-0.435231582	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X17.184	-4.701441746	1.383311435	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X18.184	-7.084719162	2.035514935	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X19.184	-2.57485209	0.204574569	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X20.184	-7.737192612	1.912753983	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X21.184	-3.268310766	-1.043677465	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X22.184	-4.512487393	0.681475504	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X23.184	-2.762670736	-0.583907978	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X24.184	2.200948019	-0.605363027	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X25.184	-4.023929339	0.938606157	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X26.184	2.141116161	-0.545830504	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X27.184	-6.94173811	2.282892033	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X28.184	-2.65686522	0.068156227	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X29.184	-2.015541356	-0.318573967	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X30.184	-3.159574013	-0.44585003	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X31.184	-2.571365934	-0.828978912	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X32.184	-2.834453445	-0.659544603	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X33.184	-2.68071125	-0.053337471	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X34.184	-5.178283672	1.209259479	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X35.184	2.268259783	-0.789917604	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X36.184	-3.939566355	0.352237209	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X37.184	-5.576655846	1.462781615	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X38.184	-3.31982563	-1.154423133	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X39.184	-1.237863283	-0.163694755	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X40.184	-5.039067726	0.91954337	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X41.184	-7.288710575	2.449019536	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X42.184	-4.232996922	1.201790004	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X43.184	-3.005241017	0.016305669	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X44.184	-5.073069077	1.261513292	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X45.184	-1.967673521	-0.404768721	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X46.184	-1.208602469	-0.127733723	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X47.184	-2.60206018	-1.009674207	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X48.184	-3.497407417	-0.691271678	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X49.184	-3.476659756	0.109211191	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X0.186	-3.145791512	0.116171583	rna	Muscle(Embryonic-Mesenchyme)
X1.185	-3.89390419	1.315447888	rna	Muscle(Embryonic-Mesenchyme)
X2.185	5.378371258	-3.301826612	rna	Muscle(Embryonic-Mesenchyme)
X3.185	-6.302793961	1.702527507	rna	Muscle(Embryonic-Mesenchyme)
X4.185	-2.152065497	0.421645268	rna	Muscle(Embryonic-Mesenchyme)
X5.185	-4.813248377	1.298523299	rna	Muscle(Embryonic-Mesenchyme)
X6.185	-1.95334069	0.117569312	rna	Muscle(Embryonic-Mesenchyme)
