a,TSNE_1,TSNE_2,X
X44.152,1.21134851846143,2.31028178928711,Epithelial cell(Fetal_Stomache)
X11.169,0.546485696270846,-0.283275773404037,Epithelial cell_Lgals2 high(Fetal_Intestine)
X48.154,0.541970550950263,-0.890234006358419,Acinar cell_Spp1 high(Fetal_Stomache)
X49.154,0.657221978658737,-0.824718516447118,Acinar cell_Spp1 high(Fetal_Stomache)
X32.157,0.964367487490091,1.68399795694123,Stromal cell_Ankfy1 high(Fetal_Lung)
X18.165,0.770594452909802,1.36339585484368,Neuronal cell_Fabp7 high(Fetal_Intestine)
X49.165,0.826499472945741,1.44474014521326,Neuronal cell_Fabp7 high(Fetal_Intestine)
X47.185,1.07004485603825,1.40079154719081,Muscle(Embryonic-Mesenchyme)
X45.169,1.08407861786171,0.412643321172274,Epithelial cell_Lgals2 high(Fetal_Intestine)
X47.169,0.813380958640595,-0.114288940857921,Epithelial cell_Lgals2 high(Fetal_Intestine)
X21.153,1.82013269080182,-0.281324523166533,Erythroblast_Klf1 high(Fetal_Stomache)
X0.154,1.64385073194086,0.268467647108695,Erythroblast_Klf1 high(Fetal_Stomache)
X34.153,1.44121844878564,0.894534215611117,Erythroblast_Klf1 high(Fetal_Stomache)
X2.153,2.31467445452542,-2.06528269497264,Erythroblast_Klf1 high(Fetal_Stomache)
X20.153,2.22611416340442,-1.99997432464375,Erythroblast_Klf1 high(Fetal_Stomache)
X39.153,2.27422105162816,-1.87654173282452,Erythroblast_Klf1 high(Fetal_Stomache)
X3.153,2.25814253598868,-1.99900546143818,Erythroblast_Klf1 high(Fetal_Stomache)
X5.153,0.915191412063677,-0.469281081624572,Erythroblast_Klf1 high(Fetal_Stomache)
X43.153,2.20648114164559,-1.55848126736523,Erythroblast_Klf1 high(Fetal_Stomache)
X7.153,2.12507918902747,-3.13954502367043,Erythroblast_Klf1 high(Fetal_Stomache)
X28.157,1.45950308180041,0.604480787674405,Stromal cell_Ankfy1 high(Fetal_Lung)
X28.161,2.35205177024003,-3.36036454209751,Stem and progenitor cell(Fetal-liver)
X10.153,2.21043775354343,-1.9093280052614,Erythroblast_Klf1 high(Fetal_Stomache)
X27.154,0.708653123754404,-0.748545605163862,Acinar cell_Spp1 high(Fetal_Stomache)
X0.161,2.3994852081784,-2.33630690468093,Erythroblast_Klf1 high(Fetal-liver)
X12.153,2.38616479331555,-2.09836064578765,Erythroblast_Klf1 high(Fetal_Stomache)
X37.153,2.41107820584126,-2.27228754425879,Erythroblast_Klf1 high(Fetal_Stomache)
X32.160,2.48400482582905,-2.38556321060697,Erythroblast_Klf1 high(Fetal-liver)
X48.160,2.42070764053403,-2.21097387164077,Erythroblast_Klf1 high(Fetal-liver)
X15.153,2.37876909474094,-2.26015855560624,Erythroblast_Klf1 high(Fetal_Stomache)
X24.160,2.45290598460174,-2.43865463175991,Erythroblast_Klf1 high(Fetal-liver)
X16.153,2.22703061073805,-1.93431096917321,Erythroblast_Klf1 high(Fetal_Stomache)
X22.153,2.39421779700935,-2.1702891138033,Erythroblast_Klf1 high(Fetal_Stomache)
X24.153,2.28470016689686,-2.08648058710993,Erythroblast_Klf1 high(Fetal_Stomache)
X25.153,2.25112585117454,-1.88317783310249,Erythroblast_Klf1 high(Fetal_Stomache)
X47.153,2.19353989657103,-1.80182308596906,Erythroblast_Klf1 high(Fetal_Stomache)
X17.157,1.38563959864741,0.858508171269215,Stromal cell_Ankfy1 high(Fetal_Lung)
X39.157,1.25979232319963,1.48478776483383,Stromal cell_Ankfy1 high(Fetal_Lung)
X34.160,2.29110413249765,-2.0996162936453,Erythroblast_Klf1 high(Fetal-liver)
X10.161,2.01575704905993,-4.63832231021115,Stem and progenitor cell(Fetal-liver)
X44.161,2.22656888817358,-3.55846106023429,Stem and progenitor cell(Fetal-liver)
X7.156,1.38081589627089,0.691019477032149,Stromal cell_Ptn high(Fetal_Lung)
X31.153,2.27048434761548,-1.97284246404145,Erythroblast_Klf1 high(Fetal_Stomache)
X32.153,2.2317008192212,-1.93451255671399,Erythroblast_Klf1 high(Fetal_Stomache)
X35.153,2.4822124748894,-2.37671771343517,Erythroblast_Klf1 high(Fetal_Stomache)
X41.153,2.25187795537058,-1.73772153539338,Erythroblast_Klf1 high(Fetal_Stomache)
X44.153,2.44414145885967,-2.25389690333328,Erythroblast_Klf1 high(Fetal_Stomache)
X46.153,2.17521590661921,-1.71900013403937,Erythroblast_Klf1 high(Fetal_Stomache)
X47.161,2.27150319499586,-3.27664218345932,Stem and progenitor cell(Fetal-liver)
X5.154,0.728261951136314,-0.892962765458456,Acinar cell_Spp1 high(Fetal_Stomache)
X7.154,0.864438987303714,-0.719578011803664,Acinar cell_Spp1 high(Fetal_Stomache)
X22.154,0.691347841415532,-0.938420300352401,Acinar cell_Spp1 high(Fetal_Stomache)
X28.154,0.647699505443333,-0.897469197998854,Acinar cell_Spp1 high(Fetal_Stomache)
X44.154,0.729727166684111,-0.844053948628799,Acinar cell_Spp1 high(Fetal_Stomache)
X2.154,1.13440781372194,-0.5722425544985,Acinar cell_Spp1 high(Fetal_Stomache)
X3.154,0.712360963574146,-0.894318477351138,Acinar cell_Spp1 high(Fetal_Stomache)
X24.154,0.588754718447167,-0.932993789267166,Acinar cell_Spp1 high(Fetal_Stomache)
X38.154,0.596235505871588,-0.907055384505668,Acinar cell_Spp1 high(Fetal_Stomache)
X37.154,0.197291020939543,-1.15545264954348,Acinar cell_Spp1 high(Fetal_Stomache)
X4.154,0.223258011784744,-1.11751990841934,Acinar cell_Spp1 high(Fetal_Stomache)
X1.155,0.226894507922825,-1.11945306028099,Acinar cell_Ctrb1 high(Fetal_Stomache)
X2.155,0.265874717509531,-1.04995145326594,Acinar cell_Ctrb1 high(Fetal_Stomache)
X5.155,0.19695433577491,-1.16173242258646,Acinar cell_Ctrb1 high(Fetal_Stomache)
X40.155,0.176423641647035,-1.15995642287895,Acinar cell_Ctrb1 high(Fetal_Stomache)
X22.155,0.506157144792605,-1.00640745393866,Acinar cell_Ctrb1 high(Fetal_Stomache)
X30.155,0.518227270162078,-0.989768702502774,Acinar cell_Ctrb1 high(Fetal_Stomache)
X37.155,0.552150316536934,-0.922390126457044,Acinar cell_Ctrb1 high(Fetal_Stomache)
X10.154,0.489588433594142,-0.974973812452544,Acinar cell_Spp1 high(Fetal_Stomache)
X6.154,0.518972180727655,-0.915672999762381,Acinar cell_Spp1 high(Fetal_Stomache)
X24.155,0.469615433600727,-0.933925422269457,Acinar cell_Ctrb1 high(Fetal_Stomache)
X16.154,0.830508923452192,-0.81466292183106,Acinar cell_Spp1 high(Fetal_Stomache)
X20.154,0.437636249562565,-0.92200009760001,Acinar cell_Spp1 high(Fetal_Stomache)
X8.154,0.780507263506661,-0.70119862613428,Acinar cell_Spp1 high(Fetal_Stomache)
X4.155,0.421926538568341,-0.989295250875628,Acinar cell_Ctrb1 high(Fetal_Stomache)
X9.154,0.596464293324286,-0.911518335691271,Acinar cell_Spp1 high(Fetal_Stomache)
X46.154,0.390376452504254,-1.02040523253268,Acinar cell_Spp1 high(Fetal_Stomache)
X33.154,0.438879005490737,-1.03058496323299,Acinar cell_Spp1 high(Fetal_Stomache)
X20.155,0.39247260874477,-1.02685159991069,Acinar cell_Ctrb1 high(Fetal_Stomache)
X31.155,0.60325337888203,-0.918650655330677,Acinar cell_Ctrb1 high(Fetal_Stomache)
X11.154,0.614018110244713,-0.809923282470894,Acinar cell_Spp1 high(Fetal_Stomache)
X21.154,0.567195239364664,-0.945814461737606,Acinar cell_Spp1 high(Fetal_Stomache)
X12.154,0.650028613858327,-0.894943267078242,Acinar cell_Spp1 high(Fetal_Stomache)
X34.155,0.482395273501693,-0.982558800655126,Acinar cell_Ctrb1 high(Fetal_Stomache)
X14.154,0.787550866570285,-0.727788829881505,Acinar cell_Spp1 high(Fetal_Stomache)
X25.154,0.495498379728528,-0.859582000582012,Acinar cell_Spp1 high(Fetal_Stomache)
X49.155,0.623507260869474,-0.796081890373114,Acinar cell_Ctrb1 high(Fetal_Stomache)
X15.154,0.661231440500457,-0.725762006443708,Acinar cell_Spp1 high(Fetal_Stomache)
X17.154,0.35093584153987,-1.05086198757952,Acinar cell_Spp1 high(Fetal_Stomache)
X18.154,0.190773637410739,-1.21717724857897,Acinar cell_Spp1 high(Fetal_Stomache)
X33.155,0.277861996408567,-1.07307570526529,Acinar cell_Ctrb1 high(Fetal_Stomache)
X38.155,0.207396003756572,-1.14479236578679,Acinar cell_Ctrb1 high(Fetal_Stomache)
X41.155,0.151470243021358,-1.20999463113007,Acinar cell_Ctrb1 high(Fetal_Stomache)
X19.154,0.376921925148437,-0.942287617960051,Acinar cell_Spp1 high(Fetal_Stomache)
X29.154,0.39468087956344,-0.930875050199934,Acinar cell_Spp1 high(Fetal_Stomache)
X16.155,0.355985455971565,-1.02282318957796,Acinar cell_Ctrb1 high(Fetal_Stomache)
X46.155,0.268458674232261,-1.08293648288388,Acinar cell_Ctrb1 high(Fetal_Stomache)
X31.154,0.387511361910626,-0.985152815622095,Acinar cell_Spp1 high(Fetal_Stomache)
X23.154,0.604337533945592,-0.937997342388301,Acinar cell_Spp1 high(Fetal_Stomache)
X25.155,0.325642583848445,-0.990949672764652,Acinar cell_Ctrb1 high(Fetal_Stomache)
X30.154,0.483197730387437,-1.0269415736582,Acinar cell_Spp1 high(Fetal_Stomache)
X32.155,0.33934367204512,-0.993424533707238,Acinar cell_Ctrb1 high(Fetal_Stomache)
X9.155,0.281953949782179,-1.09752141759593,Acinar cell_Ctrb1 high(Fetal_Stomache)
X34.154,0.154370081343431,-1.0573935789409,Acinar cell_Spp1 high(Fetal_Stomache)
X8.155,0.104778661517079,-1.17900729833171,Acinar cell_Ctrb1 high(Fetal_Stomache)
X19.155,0.133949427563914,-1.16416489490953,Acinar cell_Ctrb1 high(Fetal_Stomache)
X26.155,0.0871980913819553,-1.20696454612042,Acinar cell_Ctrb1 high(Fetal_Stomache)
X43.154,0.218654130094467,-1.10339211860149,Acinar cell_Spp1 high(Fetal_Stomache)
X27.155,0.243102732940908,-1.07924436574449,Acinar cell_Ctrb1 high(Fetal_Stomache)
X1.180,1.93576674332193,-0.486640636307586,ES_Nedd4_high(Embryonic-Stem-Cell)
X13.181,1.78197484430871,-0.558420597702704,ES_Rps28_high(Embryonic-Stem-Cell)
X21.155,0.110156975803239,-1.19702929337918,Acinar cell_Ctrb1 high(Fetal_Stomache)
X0.156,0.12185884219778,-1.18436379882841,Acinar cell_Ctrb1 high(Fetal_Stomache)
X35.155,0.270289063310251,-1.07408314106641,Acinar cell_Ctrb1 high(Fetal_Stomache)
X45.155,0.102056843614285,-1.22012715099439,Acinar cell_Ctrb1 high(Fetal_Stomache)
X14.155,0.076549790475805,-1.26312196944652,Acinar cell_Ctrb1 high(Fetal_Stomache)
X3.155,0.0923014865252249,-1.22041692523792,Acinar cell_Ctrb1 high(Fetal_Stomache)
X6.155,0.256291825361976,-1.12967819461767,Acinar cell_Ctrb1 high(Fetal_Stomache)
X17.155,0.461920668021908,-1.11895371090662,Acinar cell_Ctrb1 high(Fetal_Stomache)
X7.155,0.320336818976405,-1.12456727677307,Acinar cell_Ctrb1 high(Fetal_Stomache)
X36.155,0.292550070144194,-1.14419023070881,Acinar cell_Ctrb1 high(Fetal_Stomache)
X10.155,0.173183546850648,-1.16235367319259,Acinar cell_Ctrb1 high(Fetal_Stomache)
X23.155,0.123628801789342,-1.1930426596532,Acinar cell_Ctrb1 high(Fetal_Stomache)
X11.155,0.219206648369472,-1.11161059056805,Acinar cell_Ctrb1 high(Fetal_Stomache)
X13.155,0.0587680946553435,-1.23119439922859,Acinar cell_Ctrb1 high(Fetal_Stomache)
X43.155,0.0598905493105585,-1.2146502902814,Acinar cell_Ctrb1 high(Fetal_Stomache)
X15.155,0.348643957252519,-1.04999505347878,Acinar cell_Ctrb1 high(Fetal_Stomache)
X29.155,0.2507944703046,-1.09257739173016,Acinar cell_Ctrb1 high(Fetal_Stomache)
X47.155,0.289753725491754,-1.02902966019553,Acinar cell_Ctrb1 high(Fetal_Stomache)
X28.155,0.110588669142435,-1.22544593064529,Acinar cell_Ctrb1 high(Fetal_Stomache)
X44.155,0.202235521069177,-1.129459982813,Acinar cell_Ctrb1 high(Fetal_Stomache)
X42.155,0.0823676618758819,-1.22154600702869,Acinar cell_Ctrb1 high(Fetal_Stomache)
X48.155,0.0914842141203144,-1.22804197352419,Acinar cell_Ctrb1 high(Fetal_Stomache)
X0.157,1.03247308118472,1.97531293170513,Stromal cell_Ptn high(Fetal_Lung)
X17.159,1.28692375384134,2.65573403608832,Smooth muscle cell(Fetal_Lung)
X1.170,1.06941270889988,2.22823110958937,Enterocyte progenitor(Fetal_Intestine)
X1.156,1.05142182226679,2.86474275868644,Stromal cell_Ptn high(Fetal_Lung)
X2.156,1.61161355104566,2.79482591368774,Stromal cell_Ptn high(Fetal_Lung)
X38.159,1.5871309699165,2.9412010139641,Smooth muscle cell(Fetal_Lung)
X42.164,1.52311326439424,2.69430497349606,Enterocyte progenitor_late_Ube2c high(Fetal_Intestine)
X3.156,1.24706901207913,1.63885190732825,Stromal cell_Ptn high(Fetal_Lung)
X4.156,1.49610509301437,2.46331487860371,Stromal cell_Ptn high(Fetal_Lung)
X36.157,1.52885215324399,2.29985885726492,Stromal cell_Ankfy1 high(Fetal_Lung)
X21.159,1.51290051440432,2.45656039628976,Smooth muscle cell(Fetal_Lung)
X49.156,1.44557501826317,2.87553881376285,Stromal cell_Ptn high(Fetal_Lung)
X5.156,1.53802127302988,2.85016434083453,Stromal cell_Ptn high(Fetal_Lung)
X3.159,1.37433609250302,2.6353294155394,Smooth muscle cell(Fetal_Lung)
X35.170,1.48892713075708,2.73398293768606,Enterocyte progenitor(Fetal_Intestine)
X48.170,1.85410300286282,3.19009758525728,Enterocyte progenitor(Fetal_Intestine)
X4.157,1.28950062766842,0.865422768390286,Stromal cell_Ankfy1 high(Fetal_Lung)
X19.157,1.15572337099636,1.54454826619567,Stromal cell_Ankfy1 high(Fetal_Lung)
X10.156,1.57270995711486,2.54704340400186,Stromal cell_Ptn high(Fetal_Lung)
X23.159,1.56135393451025,2.87604431656386,Smooth muscle cell(Fetal_Lung)
X26.166,1.59387821134124,2.66186208459506,Stromal cell_Adamdec1 high(Fetal_Intestine)
X26.170,1.52008447535387,2.42564239500899,Enterocyte progenitor(Fetal_Intestine)
X11.156,1.45257244695307,2.53533586659187,Stromal cell_Ptn high(Fetal_Lung)
X12.156,0.854809634853788,2.53641333339194,Stromal cell_Ptn high(Fetal_Lung)
X13.156,0.966378030686596,2.11876640519836,Stromal cell_Ptn high(Fetal_Lung)
X42.156,0.909886870838498,2.27721288812418,Stromal cell_Ptn high(Fetal_Lung)
X49.158,0.962502125810996,2.69128060414236,Epithelial cell_Sftpc high(Fetal_Lung)
X14.156,1.06997458747346,3.10859588316765,Stromal cell_Ptn high(Fetal_Lung)
X29.170,1.01194034573738,3.25632260505599,Enterocyte progenitor(Fetal_Intestine)
X15.156,1.29800671197178,1.74768208890952,Stromal cell_Ptn high(Fetal_Lung)
X15.157,1.2394379270346,1.54793693687464,Stromal cell_Ankfy1 high(Fetal_Lung)
X23.157,0.978914356004953,1.40396783479045,Stromal cell_Ankfy1 high(Fetal_Lung)
X31.159,1.35778295704503,3.08206798675378,Smooth muscle cell(Fetal_Lung)
X44.159,1.49378339954886,3.01639250964678,Smooth muscle cell(Fetal_Lung)
X21.156,0.969542845313695,2.10446923178039,Stromal cell_Ptn high(Fetal_Lung)
X0.158,1.23407442880719,2.03140584594205,Stromal cell_Ankfy1 high(Fetal_Lung)
X22.156,1.23355528191069,2.18063763949335,Stromal cell_Ptn high(Fetal_Lung)
X29.159,1.32282712002513,2.62346724468895,Smooth muscle cell(Fetal_Lung)
X47.157,0.899925829562639,2.10887633274195,Stromal cell_Ankfy1 high(Fetal_Lung)
X40.170,0.931142826316152,2.19356897775,Enterocyte progenitor(Fetal_Intestine)
X25.156,1.30032390598466,0.997667751204597,Stromal cell_Ptn high(Fetal_Lung)
X31.157,0.877233302440136,1.39844135161883,Stromal cell_Ankfy1 high(Fetal_Lung)
X3.157,1.16032887257498,2.03610795258699,Stromal cell_Ankfy1 high(Fetal_Lung)
X22.170,1.20227322763437,2.85573426190042,Enterocyte progenitor(Fetal_Intestine)
X36.156,0.867089172232138,1.69468032221665,Stromal cell_Ptn high(Fetal_Lung)
X32.156,1.11178002096546,1.60427277248856,Stromal cell_Ptn high(Fetal_Lung)
X27.157,1.2515386976256,1.5453426276018,Stromal cell_Ankfy1 high(Fetal_Lung)
X32.165,0.942998524744213,1.72427807757533,Neuronal cell_Fabp7 high(Fetal_Intestine)
X46.156,0.835814057742076,2.39670662475865,Stromal cell_Ptn high(Fetal_Lung)
X34.156,1.18515128834793,1.58455403700617,Stromal cell_Ptn high(Fetal_Lung)
X1.166,1.22046932496227,1.61846434478268,Stromal cell_Adamdec1 high(Fetal_Intestine)
X48.157,1.16240223058049,2.00601187537615,Stromal cell_Ankfy1 high(Fetal_Lung)
X35.156,1.28568157781054,2.40506110226806,Stromal cell_Ptn high(Fetal_Lung)
X44.170,1.16392034261258,2.30626798708292,Enterocyte progenitor(Fetal_Intestine)
X29.185,0.86569217873096,1.73355760725171,Muscle(Embryonic-Mesenchyme)
X38.156,1.18456589592193,1.60230405222741,Stromal cell_Ptn high(Fetal_Lung)
X5.157,1.26990965402525,1.55962790456006,Stromal cell_Ankfy1 high(Fetal_Lung)
X43.156,0.952476008097241,2.13033949691076,Stromal cell_Ptn high(Fetal_Lung)
X44.156,1.32175627789618,2.39131201973663,Stromal cell_Ptn high(Fetal_Lung)
X9.159,1.35244361481128,3.00878837219986,Smooth muscle cell(Fetal_Lung)
X24.164,0.855375329032426,2.28332896401188,Enterocyte progenitor_late_Ube2c high(Fetal_Intestine)
X47.156,0.859952784194152,1.82612719418849,Stromal cell_Ptn high(Fetal_Lung)
X12.157,1.32144507766848,1.62936839203493,Stromal cell_Ankfy1 high(Fetal_Lung)
X2.157,1.32395808742654,1.71297246390284,Stromal cell_Ankfy1 high(Fetal_Lung)
X36.165,1.29718736476653,0.847634337180734,Neuronal cell_Fabp7 high(Fetal_Intestine)
X9.157,1.76867687228297,2.99275966850722,Stromal cell_Ankfy1 high(Fetal_Lung)
X17.166,1.98920413015289,3.16276749429444,Stromal cell_Adamdec1 high(Fetal_Intestine)
X40.166,1.61733788247325,2.45917393502005,Stromal cell_Adamdec1 high(Fetal_Intestine)
X11.157,1.27367052178418,1.79523605345142,Stromal cell_Ankfy1 high(Fetal_Lung)
X13.157,1.06530328477173,1.36190326887666,Stromal cell_Ankfy1 high(Fetal_Lung)
X16.157,1.0771886598937,1.43074643976801,Stromal cell_Ankfy1 high(Fetal_Lung)
X8.166,1.04495683809306,1.39551108540382,Stromal cell_Adamdec1 high(Fetal_Intestine)
X30.170,0.963839628017587,1.48322013909554,Enterocyte progenitor(Fetal_Intestine)
X20.157,1.1717958269917,1.54122067653197,Stromal cell_Ankfy1 high(Fetal_Lung)
X22.157,1.14812749067868,1.43642523071122,Stromal cell_Ankfy1 high(Fetal_Lung)
X26.157,1.04623160340058,0.587331277822435,Stromal cell_Ankfy1 high(Fetal_Lung)
X30.158,0.806578181051915,0.459308276092053,Epithelial cell_Sftpc high(Fetal_Lung)
X37.158,0.757231597884868,0.374166027841735,Epithelial cell_Sftpc high(Fetal_Lung)
X29.157,0.84686428088253,1.14052193410829,Stromal cell_Ankfy1 high(Fetal_Lung)
X36.158,0.666327767463924,0.45628264667215,Epithelial cell_Sftpc high(Fetal_Lung)
X18.159,0.869079201351315,1.79082283162024,Smooth muscle cell(Fetal_Lung)
X6.158,1.03178053269012,0.315719560088837,Epithelial cell_Sftpc high(Fetal_Lung)
X30.157,0.937031242818058,0.447037611733509,Stromal cell_Ankfy1 high(Fetal_Lung)
X31.158,0.896672644007642,0.451480535991369,Epithelial cell_Sftpc high(Fetal_Lung)
X33.158,1.1016046372441,0.722870404496012,Epithelial cell_Sftpc high(Fetal_Lung)
X5.165,0.846552498403464,1.51930256276272,Neuronal cell_Fabp7 high(Fetal_Intestine)
X41.185,0.959104702482766,1.23222772605272,Muscle(Embryonic-Mesenchyme)
X26.165,0.956550127054263,1.56681619638346,Neuronal cell_Fabp7 high(Fetal_Intestine)
X0.171,1.37048903229111,1.48717016654749,Enterocyte progenitor(Fetal_Intestine)
X41.157,1.1566942135348,1.59171639028549,Stromal cell_Ankfy1 high(Fetal_Lung)
X42.157,1.33987389570756,1.86310003071963,Stromal cell_Ankfy1 high(Fetal_Lung)
X46.157,1.29972843757503,1.58487067944333,Stromal cell_Ankfy1 high(Fetal_Lung)
X16.166,1.436913196817,1.90092540238402,Stromal cell_Adamdec1 high(Fetal_Intestine)
X30.185,1.29791562390546,1.57437465864253,Muscle(Embryonic-Mesenchyme)
X8.159,1.08855287266239,1.96026227444533,Smooth muscle cell(Fetal_Lung)
X5.158,0.937207585406226,0.244776161604537,Epithelial cell_Sftpc high(Fetal_Lung)
X0.159,1.2211704292152,0.157016823108686,Epithelial cell_Sftpc high(Fetal_Lung)
X10.158,1.36054948862309,0.185688642336223,Epithelial cell_Sftpc high(Fetal_Lung)
X45.180,1.4414779694334,-0.0521859252184891,ES_Nedd4_high(Embryonic-Stem-Cell)
X14.181,1.48653860409688,-0.149724049163069,ES_Rps28_high(Embryonic-Stem-Cell)
X32.158,1.33353165483462,0.111097581040826,Epithelial cell_Sftpc high(Fetal_Lung)
X3.158,0.78909191544199,0.336141214531405,Epithelial cell_Sftpc high(Fetal_Lung)
X11.158,0.74405522447523,0.362459702224839,Epithelial cell_Sftpc high(Fetal_Lung)
X19.158,0.800666032316452,0.350305569577849,Epithelial cell_Sftpc high(Fetal_Lung)
X4.158,0.929735967554639,0.44063036142993,Epithelial cell_Sftpc high(Fetal_Lung)
X16.181,1.55471444927107,-0.203144803897449,ES_Rps28_high(Embryonic-Stem-Cell)
X27.158,1.68637928770994,-0.265811224825972,Epithelial cell_Sftpc high(Fetal_Lung)
X48.158,1.45302773351793,0.0879064771929433,Epithelial cell_Sftpc high(Fetal_Lung)
X9.158,0.522786613786729,0.391104970403464,Epithelial cell_Sftpc high(Fetal_Lung)
X8.158,0.538413963725557,0.370085976399174,Epithelial cell_Sftpc high(Fetal_Lung)
X45.158,0.584650250490321,0.405432526086613,Epithelial cell_Sftpc high(Fetal_Lung)
X16.165,1.18411694957096,0.604136477579121,Neuronal cell_Fabp7 high(Fetal_Intestine)
X28.179,1.60028743358097,-0.35313152334812,ES_Actb_high(Embryonic-Stem-Cell)
X18.158,0.717789494197143,0.374637524113998,Epithelial cell_Sftpc high(Fetal_Lung)
X14.158,0.412388249467024,0.366551014580891,Epithelial cell_Sftpc high(Fetal_Lung)
X17.158,0.425233014101797,0.374793287123397,Epithelial cell_Sftpc high(Fetal_Lung)
X28.158,0.411221757977851,0.375663862873077,Epithelial cell_Sftpc high(Fetal_Lung)
X20.158,1.19888764641123,0.561334444029919,Epithelial cell_Sftpc high(Fetal_Lung)
X23.165,0.902273821815677,1.07899218362852,Neuronal cell_Fabp7 high(Fetal_Intestine)
X21.158,0.892547657336948,0.331905068198462,Epithelial cell_Sftpc high(Fetal_Lung)
X23.185,1.12243024452306,1.05115803436389,Muscle(Embryonic-Mesenchyme)
X45.185,1.06365367926446,1.19851566827936,Muscle(Embryonic-Mesenchyme)
X25.158,1.26849652254767,0.247409153387411,Epithelial cell_Sftpc high(Fetal_Lung)
X38.181,1.79002408523494,-0.451931599888185,ES_Rps28_high(Embryonic-Stem-Cell)
X42.159,1.20218675380265,1.35437539693658,Smooth muscle cell(Fetal_Lung)
X35.158,0.728594043315473,0.369882718386823,Epithelial cell_Sftpc high(Fetal_Lung)
X39.158,0.914208985399364,0.270378572966455,Epithelial cell_Sftpc high(Fetal_Lung)
X40.158,0.600954827378105,0.414665108214666,Epithelial cell_Sftpc high(Fetal_Lung)
X46.158,1.30232348103587,0.327109253328922,Epithelial cell_Sftpc high(Fetal_Lung)
X48.181,1.54907602801395,-0.125556094154056,ES_Rps28_high(Embryonic-Stem-Cell)
X2.159,1.46620476460795,2.86850469767371,Smooth muscle cell(Fetal_Lung)
X0.160,1.44345311893389,2.91257467926889,Smooth muscle cell(Fetal_Lung)
X30.159,1.49086989523309,3.19144453132179,Smooth muscle cell(Fetal_Lung)
X27.159,2.63171612658042,3.4650962280192,Smooth muscle cell(Fetal_Lung)
X47.159,2.59975299512314,3.45043467219594,Smooth muscle cell(Fetal_Lung)
X17.167,2.71753702139211,3.46090882020071,Enteric muscle cell(Fetal_Intestine)
X13.159,2.23400340227217,3.35659451488661,Smooth muscle cell(Fetal_Lung)
X5.159,2.24462068598652,3.3498426407585,Smooth muscle cell(Fetal_Lung)
X21.167,2.24907624838907,3.36522384702794,Enteric muscle cell(Fetal_Intestine)
X32.167,2.30976111182146,3.39242384693554,Enteric muscle cell(Fetal_Intestine)
X6.159,1.30878949344287,2.45406816602946,Smooth muscle cell(Fetal_Lung)
X2.166,1.23544216192845,2.40221486929272,Stromal cell_Adamdec1 high(Fetal_Intestine)
X28.159,2.45374924635728,3.42203475982999,Smooth muscle cell(Fetal_Lung)
X33.159,1.375618642762,3.19087323787968,Smooth muscle cell(Fetal_Lung)
X26.184,1.51517142787597,3.06496701040545,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X24.159,1.27348523604714,2.16567392489592,Smooth muscle cell(Fetal_Lung)
X29.166,1.84564970571502,3.3101153608422,Stromal cell_Adamdec1 high(Fetal_Intestine)
X0.168,2.20690027270678,3.36157005010948,Enteric muscle cell(Fetal_Intestine)
X9.167,2.15378709211855,3.32407734941381,Enteric muscle cell(Fetal_Intestine)
X27.167,2.50618763743419,3.42446820456548,Enteric muscle cell(Fetal_Intestine)
X14.159,2.36918162467037,3.38238547785028,Smooth muscle cell(Fetal_Lung)
X33.167,2.30117168893469,3.35848243561567,Enteric muscle cell(Fetal_Intestine)
X15.159,1.31680643602613,2.23049191294118,Smooth muscle cell(Fetal_Lung)
X19.159,2.08606902110085,3.23002106142914,Smooth muscle cell(Fetal_Lung)
X22.159,1.72423848803618,3.1876240991467,Smooth muscle cell(Fetal_Lung)
X32.185,1.03006200404444,1.96139108120534,Muscle(Embryonic-Mesenchyme)
X25.166,1.1963339733173,1.77274258152628,Stromal cell_Adamdec1 high(Fetal_Intestine)
X8.167,1.41500810855746,3.19923188584622,Enteric muscle cell(Fetal_Intestine)
X38.164,1.53680504930335,3.17724725310742,Enterocyte progenitor_late_Ube2c high(Fetal_Intestine)
X32.159,1.59400182610455,2.53038989389758,Smooth muscle cell(Fetal_Lung)
X20.185,1.57971016216279,2.52912696019464,Muscle(Embryonic-Mesenchyme)
X5.167,2.97620358353364,3.49117862688155,Enteric muscle cell(Fetal_Intestine)
X19.167,2.8280101190471,3.46608011403199,Enteric muscle cell(Fetal_Intestine)
X30.167,2.95509461370439,3.49820222177869,Enteric muscle cell(Fetal_Intestine)
X36.159,2.46597972641539,3.44285213957678,Smooth muscle cell(Fetal_Lung)
X39.159,1.57566593272546,2.81528770720117,Smooth muscle cell(Fetal_Lung)
X41.159,1.82121775497773,3.17763998352226,Smooth muscle cell(Fetal_Lung)
X2.167,2.38676329766593,3.41900150662011,Enteric muscle cell(Fetal_Intestine)
X43.159,2.48051038775048,3.43609773344659,Smooth muscle cell(Fetal_Lung)
X46.167,2.76836459754129,3.46916651416284,Enteric muscle cell(Fetal_Intestine)
X45.159,0.917913181956923,0.383504659908585,Smooth muscle cell(Fetal_Lung)
X46.159,1.12364107631773,2.58142338299349,Smooth muscle cell(Fetal_Lung)
X31.167,2.63973193615406,3.42694658219665,Enteric muscle cell(Fetal_Intestine)
