Dim1	Dim2	Dataset		
X42.141	5.222917579	-0.948941817	rna	Endothelial cell(Liver)
X43.141	0.880437754	-18.31903233	rna	Endothelial cell(Liver)
X44.141	0.604713462	-3.305803438	rna	Endothelial cell(Liver)
X45.141	-10.872807	-7.872390886	rna	Endothelial cell(Liver)
X46.141	5.551298163	-0.713509713	rna	Endothelial cell(Liver)
X47.141	0.852875731	-18.3466412	rna	Endothelial cell(Liver)
X48.141	-10.21319053	-8.115363737	rna	Endothelial cell(Liver)
X49.141	-1.448328354	-5.122382303	rna	Endothelial cell(Liver)
X0.143	3.612798713	-1.995152731	rna	Thick ascending limb of the loop of Henle(Kidney)
X1.142	6.725912116	0.073318581	rna	Thick ascending limb of the loop of Henle(Kidney)
X2.142	-1.797842004	-5.42060246	rna	Thick ascending limb of the loop of Henle(Kidney)
X3.142	-4.517334916	-5.900511404	rna	Thick ascending limb of the loop of Henle(Kidney)
X4.142	5.035913012	-1.042912413	rna	Thick ascending limb of the loop of Henle(Kidney)
X5.142	-1.307356693	-4.601932426	rna	Thick ascending limb of the loop of Henle(Kidney)
X6.142	-3.676117398	-5.278468748	rna	Thick ascending limb of the loop of Henle(Kidney)
X7.142	-7.940541722	0.608763675	rna	Thick ascending limb of the loop of Henle(Kidney)
X8.142	-13.94598339	-7.923147817	rna	Thick ascending limb of the loop of Henle(Kidney)
X9.142	-1.493274965	-5.182109495	rna	Thick ascending limb of the loop of Henle(Kidney)
X10.142	-14.85104797	-8.248222013	rna	Thick ascending limb of the loop of Henle(Kidney)
X11.142	-3.847937324	-5.803270956	rna	Thick ascending limb of the loop of Henle(Kidney)
X12.142	-9.52356384	-7.485606332	rna	Thick ascending limb of the loop of Henle(Kidney)
X13.142	-2.083840229	-4.963707586	rna	Thick ascending limb of the loop of Henle(Kidney)
X14.142	6.045794509	-0.353332688	rna	Thick ascending limb of the loop of Henle(Kidney)
X15.142	-2.139784433	-4.447497745	rna	Thick ascending limb of the loop of Henle(Kidney)
X16.142	-2.738182284	-5.430939336	rna	Thick ascending limb of the loop of Henle(Kidney)
X17.142	-3.110829331	17.95297084	rna	Thick ascending limb of the loop of Henle(Kidney)
X18.142	-5.240779378	-6.201028963	rna	Thick ascending limb of the loop of Henle(Kidney)
X19.142	6.23231747	-0.314674218	rna	Thick ascending limb of the loop of Henle(Kidney)
X20.142	-3.315152623	-5.671024938	rna	Thick ascending limb of the loop of Henle(Kidney)
X21.142	-9.32207153	-7.539427896	rna	Thick ascending limb of the loop of Henle(Kidney)
X22.142	8.203618548	0.979598264	rna	Thick ascending limb of the loop of Henle(Kidney)
X23.142	2.11732795	-2.566374679	rna	Thick ascending limb of the loop of Henle(Kidney)
X24.142	-11.46672962	-8.258809705	rna	Thick ascending limb of the loop of Henle(Kidney)
X25.142	-12.44537876	-7.998146673	rna	Thick ascending limb of the loop of Henle(Kidney)
X26.142	3.095756076	-2.230183979	rna	Thick ascending limb of the loop of Henle(Kidney)
X27.142	-9.612114408	-8.058061738	rna	Thick ascending limb of the loop of Henle(Kidney)
X28.142	-0.746304699	-4.25838985	rna	Thick ascending limb of the loop of Henle(Kidney)
X29.142	-11.38933037	-7.959695478	rna	Thick ascending limb of the loop of Henle(Kidney)
X30.142	-0.735346631	-4.255717178	rna	Thick ascending limb of the loop of Henle(Kidney)
X31.142	-5.023210981	-5.926397462	rna	Thick ascending limb of the loop of Henle(Kidney)
X32.142	-9.0751004	-7.668976446	rna	Thick ascending limb of the loop of Henle(Kidney)
X33.142	-3.212992169	-5.605393072	rna	Thick ascending limb of the loop of Henle(Kidney)
X34.142	-13.52639721	-8.124740262	rna	Thick ascending limb of the loop of Henle(Kidney)
X35.142	4.671994231	-1.246053834	rna	Thick ascending limb of the loop of Henle(Kidney)
X36.142	2.179117701	-2.546317478	rna	Thick ascending limb of the loop of Henle(Kidney)
X37.142	23.1094289	1.197818498	rna	Thick ascending limb of the loop of Henle(Kidney)
X38.142	-1.72209511	-4.885832925	rna	Thick ascending limb of the loop of Henle(Kidney)
X39.142	-7.618056752	-7.044221063	rna	Thick ascending limb of the loop of Henle(Kidney)
X40.142	-13.60635708	-7.695387025	rna	Thick ascending limb of the loop of Henle(Kidney)
X41.142	-7.33175657	-6.311934133	rna	Thick ascending limb of the loop of Henle(Kidney)
X42.142	2.475487492	-2.25893106	rna	Thick ascending limb of the loop of Henle(Kidney)
X43.142	-7.352224805	-6.373520036	rna	Thick ascending limb of the loop of Henle(Kidney)
X44.142	-2.111253955	-5.411950727	rna	Thick ascending limb of the loop of Henle(Kidney)
X45.142	-2.377360203	-5.399736543	rna	Thick ascending limb of the loop of Henle(Kidney)
X46.142	-14.89743946	-8.236108442	rna	Thick ascending limb of the loop of Henle(Kidney)
X47.142	-15.31498668	-9.004139562	rna	Thick ascending limb of the loop of Henle(Kidney)
X48.142	6.125782512	-0.319297482	rna	Thick ascending limb of the loop of Henle(Kidney)
X49.142	6.156533263	-0.122000714	rna	Thick ascending limb of the loop of Henle(Kidney)
X0.144	-4.314299085	-5.653554578	rna	Proximal tubule brush border cell(Kidney)
X1.143	-14.47246216	-8.061208387	rna	Proximal tubule brush border cell(Kidney)
X2.143	-9.975979306	-8.225110193	rna	Proximal tubule brush border cell(Kidney)
X3.143	-3.739122846	-5.566451211	rna	Proximal tubule brush border cell(Kidney)
X4.143	-13.47841594	-7.903530736	rna	Proximal tubule brush border cell(Kidney)
X5.143	-7.187764623	17.35643039	rna	Proximal tubule brush border cell(Kidney)
X6.143	-3.016954877	-5.525367399	rna	Proximal tubule brush border cell(Kidney)
X7.143	-5.240266778	-6.071714063	rna	Proximal tubule brush border cell(Kidney)
X8.143	-3.89300678	18.23656116	rna	Proximal tubule brush border cell(Kidney)
X9.143	-7.345335462	-7.00345387	rna	Proximal tubule brush border cell(Kidney)
X10.143	9.165947459	2.696880679	rna	Proximal tubule brush border cell(Kidney)
X11.143	0.31215503	-2.791221757	rna	Proximal tubule brush border cell(Kidney)
X12.143	-5.469071366	-5.850030561	rna	Proximal tubule brush border cell(Kidney)
X13.143	-1.91232691	17.85548244	rna	Proximal tubule brush border cell(Kidney)
X14.143	-13.02056453	-7.770687242	rna	Proximal tubule brush border cell(Kidney)
X15.143	5.263864062	-0.769795825	rna	Proximal tubule brush border cell(Kidney)
X16.143	-7.384812333	17.14774356	rna	Proximal tubule brush border cell(Kidney)
X17.143	-5.507199742	-6.294228692	rna	Proximal tubule brush border cell(Kidney)
X18.143	-1.125627973	-4.774740835	rna	Proximal tubule brush border cell(Kidney)
X19.143	-3.551927068	18.0342773	rna	Proximal tubule brush border cell(Kidney)
X20.143	8.761561892	1.923090319	rna	Proximal tubule brush border cell(Kidney)
X21.143	-9.829253652	-7.726208349	rna	Proximal tubule brush border cell(Kidney)
X22.143	4.138298533	-1.806201001	rna	Proximal tubule brush border cell(Kidney)
X23.143	-7.085072972	-6.74804606	rna	Proximal tubule brush border cell(Kidney)
X24.143	-1.083615192	-4.641175647	rna	Proximal tubule brush border cell(Kidney)
X25.143	6.259661696	-0.474551444	rna	Proximal tubule brush border cell(Kidney)
X26.143	-2.961065509	-5.459419389	rna	Proximal tubule brush border cell(Kidney)
X27.143	-3.789060094	-5.752608438	rna	Proximal tubule brush border cell(Kidney)
X28.143	-0.649595917	-4.227646966	rna	Proximal tubule brush border cell(Kidney)
X29.143	-1.408281722	-4.709386964	rna	Proximal tubule brush border cell(Kidney)
X30.143	4.306135676	-1.695161481	rna	Proximal tubule brush border cell(Kidney)
X31.143	-0.663299725	-4.213507314	rna	Proximal tubule brush border cell(Kidney)
X32.143	7.929134868	0.764012079	rna	Proximal tubule brush border cell(Kidney)
X33.143	0.251576267	-3.048748393	rna	Proximal tubule brush border cell(Kidney)
X34.143	4.591586135	-1.512898107	rna	Proximal tubule brush border cell(Kidney)
X35.143	-2.002935865	-4.80591311	rna	Proximal tubule brush border cell(Kidney)
X36.143	1.494466803	-2.409674783	rna	Proximal tubule brush border cell(Kidney)
X37.143	2.864858411	-2.485457201	rna	Proximal tubule brush border cell(Kidney)
X38.143	-7.768996217	-6.881970544	rna	Proximal tubule brush border cell(Kidney)
X39.143	0.825452588	-3.119412799	rna	Proximal tubule brush border cell(Kidney)
X40.143	-0.292154469	-4.126695772	rna	Proximal tubule brush border cell(Kidney)
X41.143	-12.01324794	-8.123551984	rna	Proximal tubule brush border cell(Kidney)
X42.143	-0.141384848	-3.559481759	rna	Proximal tubule brush border cell(Kidney)
X43.143	9.007327578	2.353206019	rna	Proximal tubule brush border cell(Kidney)
X44.143	-1.693932631	-5.47834601	rna	Proximal tubule brush border cell(Kidney)
X45.143	0.392235301	-3.559585472	rna	Proximal tubule brush border cell(Kidney)
X46.143	-5.716478326	-6.228257318	rna	Proximal tubule brush border cell(Kidney)
X47.143	-9.301743009	-8.045759817	rna	Proximal tubule brush border cell(Kidney)
X48.143	-1.587717452	-5.108508726	rna	Proximal tubule brush border cell(Kidney)
X49.143	4.717442534	-1.476449807	rna	Proximal tubule brush border cell(Kidney)
X0.145	-13.43464897	-7.908393522	rna	Proximal tubule cell_Osgin1 high(Kidney)
X1.144	8.145560763	0.870302658	rna	Proximal tubule cell_Osgin1 high(Kidney)
X2.144	4.983034156	-1.059542407	rna	Proximal tubule cell_Osgin1 high(Kidney)
X3.144	-0.966866591	-4.072618862	rna	Proximal tubule cell_Osgin1 high(Kidney)
X4.144	-5.159202554	18.712355	rna	Proximal tubule cell_Osgin1 high(Kidney)
X5.144	7.25589659	0.294038395	rna	Proximal tubule cell_Osgin1 high(Kidney)
X6.144	6.141679309	-0.239182402	rna	Proximal tubule cell_Osgin1 high(Kidney)
X7.144	-11.4352288	-7.968001504	rna	Proximal tubule cell_Osgin1 high(Kidney)
X8.144	-0.130052485	-3.726549764	rna	Proximal tubule cell_Osgin1 high(Kidney)
X9.144	-1.347865798	17.67966686	rna	Proximal tubule cell_Osgin1 high(Kidney)
X10.144	-1.857774474	-5.17461886	rna	Proximal tubule cell_Osgin1 high(Kidney)
X11.144	9.511506579	3.080097537	rna	Proximal tubule cell_Osgin1 high(Kidney)
X12.144	9.632620356	3.408415656	rna	Proximal tubule cell_Osgin1 high(Kidney)
X13.144	-0.276810296	-3.50383534	rna	Proximal tubule cell_Osgin1 high(Kidney)
X14.144	1.713499568	-2.749041696	rna	Proximal tubule cell_Osgin1 high(Kidney)
X15.144	-13.6329808	-7.938648839	rna	Proximal tubule cell_Osgin1 high(Kidney)
X16.144	-3.033308246	18.01450954	rna	Proximal tubule cell_Osgin1 high(Kidney)
X17.144	10.31933834	13.86179767	rna	Proximal tubule cell_Osgin1 high(Kidney)
X18.144	6.386462233	-0.254149486	rna	Proximal tubule cell_Osgin1 high(Kidney)
X19.144	9.004670642	2.395295243	rna	Proximal tubule cell_Osgin1 high(Kidney)
X20.144	-4.837685086	-6.10942473	rna	Proximal tubule cell_Osgin1 high(Kidney)
X21.144	-14.23308704	-7.981456895	rna	Proximal tubule cell_Osgin1 high(Kidney)
X22.144	-2.200376966	-5.223672529	rna	Proximal tubule cell_Osgin1 high(Kidney)
X23.144	0.579124949	-2.889075656	rna	Proximal tubule cell_Osgin1 high(Kidney)
X24.144	-0.712115743	-4.490309854	rna	Proximal tubule cell_Osgin1 high(Kidney)
X25.144	22.83662846	1.676363329	rna	Proximal tubule cell_Osgin1 high(Kidney)
X26.144	-3.605993249	-5.781008382	rna	Proximal tubule cell_Osgin1 high(Kidney)
X27.144	-9.316297986	-7.87197413	rna	Proximal tubule cell_Osgin1 high(Kidney)
X28.144	-1.434165635	-5.151532312	rna	Proximal tubule cell_Osgin1 high(Kidney)
X29.144	-1.303503491	-4.603658815	rna	Proximal tubule cell_Osgin1 high(Kidney)
X30.144	-3.810415008	-5.554708143	rna	Proximal tubule cell_Osgin1 high(Kidney)
X31.144	9.713700793	3.66737638	rna	Proximal tubule cell_Osgin1 high(Kidney)
X32.144	7.720244906	0.630776386	rna	Proximal tubule cell_Osgin1 high(Kidney)
X33.144	-13.57523868	-8.006482263	rna	Proximal tubule cell_Osgin1 high(Kidney)
X34.144	22.80560353	1.591697077	rna	Proximal tubule cell_Osgin1 high(Kidney)
X35.144	-0.832393401	-4.162102838	rna	Proximal tubule cell_Osgin1 high(Kidney)
X36.144	-1.033634134	-5.022966047	rna	Proximal tubule cell_Osgin1 high(Kidney)
X37.144	-2.227591374	-4.688304086	rna	Proximal tubule cell_Osgin1 high(Kidney)
X38.144	10.2388282	13.91878066	rna	Proximal tubule cell_Osgin1 high(Kidney)
X39.144	-7.216172196	-7.045580049	rna	Proximal tubule cell_Osgin1 high(Kidney)
X40.144	-10.35300205	-8.238296171	rna	Proximal tubule cell_Osgin1 high(Kidney)
X41.144	-1.121473231	-4.6739284	rna	Proximal tubule cell_Osgin1 high(Kidney)
X42.144	8.058136485	0.781616549	rna	Proximal tubule cell_Osgin1 high(Kidney)
X43.144	-11.64915989	-8.064997335	rna	Proximal tubule cell_Osgin1 high(Kidney)
X44.144	7.870818637	0.678062419	rna	Proximal tubule cell_Osgin1 high(Kidney)
X45.144	0.401107691	-3.290272375	rna	Proximal tubule cell_Osgin1 high(Kidney)
X46.144	-6.890665032	-6.758969446	rna	Proximal tubule cell_Osgin1 high(Kidney)
X47.144	10.11630871	14.02372585	rna	Proximal tubule cell_Osgin1 high(Kidney)
X48.144	-11.1956229	-7.905240674	rna	Proximal tubule cell_Osgin1 high(Kidney)
X49.144	-1.12016771	-4.105170627	rna	Proximal tubule cell_Osgin1 high(Kidney)
X0.146	2.060584329	-2.785304447	rna	S3 proximal tubule cells(Kidney)
X1.145	-12.40403984	-7.931180616	rna	S3 proximal tubule cells(Kidney)
X2.145	-6.863359906	-6.297716756	rna	S3 proximal tubule cells(Kidney)
X3.145	6.934038184	0.168717842	rna	S3 proximal tubule cells(Kidney)
X4.145	-1.202817537	-4.953036924	rna	S3 proximal tubule cells(Kidney)
X5.145	8.269688151	1.198572497	rna	S3 proximal tubule cells(Kidney)
X6.145	-2.543942906	17.84054218	rna	S3 proximal tubule cells(Kidney)
X7.145	-10.49745414	-8.217863222	rna	S3 proximal tubule cells(Kidney)
X8.145	-0.35298542	-3.825816055	rna	S3 proximal tubule cells(Kidney)
X9.145	-1.855380871	17.734053	rna	S3 proximal tubule cells(Kidney)
X10.145	0.642744682	-2.652893324	rna	S3 proximal tubule cells(Kidney)
X11.145	8.734997294	14.79470764	rna	S3 proximal tubule cells(Kidney)
X12.145	-9.404442288	-7.527792592	rna	S3 proximal tubule cells(Kidney)
X13.145	9.179488681	2.669766287	rna	S3 proximal tubule cells(Kidney)
X14.145	23.17879536	1.291555981	rna	S3 proximal tubule cells(Kidney)
X15.145	-13.69510696	-8.040605207	rna	S3 proximal tubule cells(Kidney)
X16.145	-5.731110551	18.72293697	rna	S3 proximal tubule cells(Kidney)
X17.145	-3.832560517	-5.406546255	rna	S3 proximal tubule cells(Kidney)
X18.145	7.930725596	0.686760525	rna	S3 proximal tubule cells(Kidney)
X19.145	6.144387744	-0.438643311	rna	S3 proximal tubule cells(Kidney)
X20.145	4.716925643	-1.417848785	rna	S3 proximal tubule cells(Kidney)
X21.145	1.480946086	-2.900867839	rna	S3 proximal tubule cells(Kidney)
X22.145	6.278749488	-0.198579987	rna	S3 proximal tubule cells(Kidney)
X23.145	-5.297716119	18.69152866	rna	S3 proximal tubule cells(Kidney)
X24.145	-0.374037929	-4.055825372	rna	S3 proximal tubule cells(Kidney)
X25.145	-1.164592065	-4.548891921	rna	S3 proximal tubule cells(Kidney)
X26.145	-5.005764463	-6.064420362	rna	S3 proximal tubule cells(Kidney)
X27.145	2.673108361	-2.481506367	rna	S3 proximal tubule cells(Kidney)
X28.145	7.164979003	14.88631759	rna	S3 proximal tubule cells(Kidney)
X29.145	-4.376302936	-6.029417177	rna	S3 proximal tubule cells(Kidney)
X30.145	-4.307622888	18.44025073	rna	S3 proximal tubule cells(Kidney)
X31.145	4.823352836	-1.444647093	rna	S3 proximal tubule cells(Kidney)
X32.145	2.247544072	-2.663943072	rna	S3 proximal tubule cells(Kidney)
X33.145	-5.512530305	-5.950204034	rna	S3 proximal tubule cells(Kidney)
X34.145	-1.614347555	-4.464313646	rna	S3 proximal tubule cells(Kidney)
X35.145	23.16265156	1.18814085	rna	S3 proximal tubule cells(Kidney)
X36.145	-5.775660493	18.69166789	rna	S3 proximal tubule cells(Kidney)
X37.145	3.197687171	-2.152167697	rna	S3 proximal tubule cells(Kidney)
X38.145	22.73561146	1.641515832	rna	S3 proximal tubule cells(Kidney)
X39.145	-6.990790822	-6.953411718	rna	S3 proximal tubule cells(Kidney)
X40.145	-2.863424995	17.91921649	rna	S3 proximal tubule cells(Kidney)
X41.145	-1.966104128	-4.944672723	rna	S3 proximal tubule cells(Kidney)
X42.145	-9.421119191	-7.668605943	rna	S3 proximal tubule cells(Kidney)
X43.145	-1.420265951	-4.952199121	rna	S3 proximal tubule cells(Kidney)
X44.145	-10.4037709	-7.770926137	rna	S3 proximal tubule cells(Kidney)
X45.145	0.420950196	-2.75470819	rna	S3 proximal tubule cells(Kidney)
X46.145	-1.631192901	-4.763029237	rna	S3 proximal tubule cells(Kidney)
X47.145	8.954087756	2.36563621	rna	S3 proximal tubule cells(Kidney)
X48.145	1.967989705	-2.800144811	rna	S3 proximal tubule cells(Kidney)
X49.145	-0.681550265	-3.829336544	rna	S3 proximal tubule cells(Kidney)
X0.147	-1.874858358	-4.746149202	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X1.146	7.373440764	0.485580425	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X2.146	-0.816962146	-4.602947851	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X3.146	-0.568286717	-4.256405731	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X4.146	-0.277640559	-3.825689216	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X5.146	-1.569390633	-5.408832212	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X6.146	-9.471953847	-7.575379034	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X7.146	-4.753799417	-5.745168348	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X8.146	-0.316246249	-3.615446945	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X9.146	-2.772411801	-5.447332998	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X10.146	2.57720115	-2.658458968	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X11.146	-1.100608565	-4.864067693	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X12.146	-9.15672157	-7.994471212	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X13.146	-5.433004834	-6.163370271	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X14.146	23.02446987	1.680992703	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X15.146	-7.508714654	16.99897991	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X16.146	-1.964954593	17.86660228	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X17.146	7.95348408	0.810215454	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X18.146	5.192963622	-0.983145256	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X19.146	9.14896252	14.60238014	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X20.146	-4.491301753	-6.019795556	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X21.146	-12.61202762	-7.990557332	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X22.146	-7.385822751	-6.990385671	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X23.146	-7.414004781	-6.505170484	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X24.146	0.501934193	-3.203779121	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X25.146	-14.04249332	-7.904984613	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X26.146	-2.110563733	-5.134248395	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X27.146	6.533673308	-0.160246749	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X28.146	23.0093694	1.736606459	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X29.146	-6.755676248	-6.697304864	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X30.146	0.517563723	-3.115233083	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X31.146	-13.31186054	-8.015092988	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X32.146	-2.804457643	-5.194197317	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X33.146	3.610089324	-2.043292661	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X34.146	-0.097234883	-3.83928289	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X35.146	-10.04897163	-7.565968175	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X36.146	23.05927899	1.487894873	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X37.146	-9.125801541	-7.872306962	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X38.146	8.93072655	2.298377375	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X39.146	-14.6929631	-8.061251779	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X40.146	-2.019270041	-5.241045614	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X41.146	9.686466716	3.499217372	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X42.146	-0.722906158	-4.056115289	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X43.146	-0.834056221	-4.170257707	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X44.146	-11.93027351	-8.175926824	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X45.146	-3.160740831	-5.173957487	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X46.146	-2.856618383	-5.635229726	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X47.146	-2.958939769	-5.423669954	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X48.146	-1.865208485	-5.246029516	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X49.146	-1.817214348	-5.312571664	rna	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X0.148	-1.933066704	-5.239697118	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X1.147	6.244195483	-0.351581116	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X2.147	-8.509269693	-7.394679208	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X3.147	-10.49335716	-7.854424138	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X4.147	-2.942667224	-5.108225484	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X5.147	-2.891988256	-4.942662378	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X6.147	6.20943167	-0.399436732	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X7.147	9.130343936	2.541827302	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X8.147	-0.353753873	-3.994370599	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X9.147	-11.07018326	-8.201065202	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X10.147	-1.681848266	-4.995455881	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X11.147	4.381090186	-1.721401234	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X12.147	-1.2279974	-4.449195285	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X13.147	-3.69056771	-5.702683588	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X14.147	4.90249779	-1.096345474	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X15.147	-14.61500023	-8.080446382	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X16.147	-9.04004524	-7.807971139	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X17.147	-1.993371107	17.81344066	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X18.147	-13.053843	-7.873031278	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X19.147	-0.833308228	-4.150410314	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X20.147	23.28249218	1.323328356	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X21.147	-5.512240865	-6.062869211	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X22.147	23.11030628	1.511328797	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X23.147	8.267400287	0.901240687	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X24.147	22.95279171	1.441541771	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X25.147	-9.903468587	-8.000547548	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X26.147	-0.739330471	-4.178583284	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X27.147	7.814286731	0.789093356	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X28.147	-1.901512482	17.8400024	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X29.147	22.78476956	1.810065608	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X30.147	-11.29693744	-8.165250917	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X31.147	-4.293622472	-5.855646749	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X32.147	1.704702876	-2.773842712	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X33.147	5.862078212	-0.219543357	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X34.147	-9.87452171	-7.906545778	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X35.147	-3.330700614	-5.259908815	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X36.147	-3.605471828	-5.722161909	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X37.147	-3.21100352	-5.743918558	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X38.147	-6.928054788	-6.292460103	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X39.147	22.86338284	1.74222217	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X40.147	2.132927201	-2.287524243	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X41.147	-2.69918082	-5.364466329	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X42.147	-3.82027147	-5.807060857	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X43.147	-6.967801549	-6.861898561	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X44.147	-3.001371123	-5.384428163	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X45.147	-5.217352368	18.63362918	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X46.147	-1.33673177	-4.334740777	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X47.147	2.888236068	-2.318282743	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X48.147	-1.583480694	17.67666469	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X49.147	-13.51116321	-7.964510103	rna	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X0.149	-0.217608072	-3.47280087	rna	Distal convoluted tubule_Pvalb high(Kidney)
X1.148	1.114626906	-2.946358104	rna	Distal convoluted tubule_Pvalb high(Kidney)
X2.148	3.819202922	-1.944874425	rna	Distal convoluted tubule_Pvalb high(Kidney)
X3.148	-4.890234925	-5.6876718	rna	Distal convoluted tubule_Pvalb high(Kidney)
X4.148	-8.946663358	-7.577610631	rna	Distal convoluted tubule_Pvalb high(Kidney)
