	Dim1	Dim2	Dataset
X8.142	6.879195718	10.17289134	Thick ascending limb of the loop of Henle(Kidney)
X9.142	6.991728334	9.615710932	Thick ascending limb of the loop of Henle(Kidney)
X10.142	6.261585741	9.40144797	Thick ascending limb of the loop of Henle(Kidney)
X11.142	6.867470293	9.791414935	Thick ascending limb of the loop of Henle(Kidney)
X12.142	6.495053796	9.960353571	Thick ascending limb of the loop of Henle(Kidney)
X13.142	6.999702959	9.954012591	Thick ascending limb of the loop of Henle(Kidney)
X14.142	7.362205534	9.918959338	Thick ascending limb of the loop of Henle(Kidney)
X15.142	7.187585859	10.08048697	Thick ascending limb of the loop of Henle(Kidney)
X16.142	6.970585851	10.09900828	Thick ascending limb of the loop of Henle(Kidney)
X17.142	6.892303972	10.06601306	Thick ascending limb of the loop of Henle(Kidney)
X18.142	7.019334821	9.925445277	Thick ascending limb of the loop of Henle(Kidney)
X19.142	6.492037324	9.872633654	Thick ascending limb of the loop of Henle(Kidney)
X20.142	6.611692457	9.766271311	Thick ascending limb of the loop of Henle(Kidney)
X21.142	6.406264333	10.00867816	Thick ascending limb of the loop of Henle(Kidney)
X22.142	7.190000562	10.03402587	Thick ascending limb of the loop of Henle(Kidney)
X23.142	7.385127573	9.937743861	Thick ascending limb of the loop of Henle(Kidney)
X24.142	6.225613145	10.11624308	Thick ascending limb of the loop of Henle(Kidney)
X25.142	6.820079832	10.02025576	Thick ascending limb of the loop of Henle(Kidney)
X26.142	5.390743761	9.523625094	Thick ascending limb of the loop of Henle(Kidney)
X27.142	6.634332208	9.841502863	Thick ascending limb of the loop of Henle(Kidney)
X28.142	6.774135141	9.909724909	Thick ascending limb of the loop of Henle(Kidney)
X29.142	6.442764787	9.954197604	Thick ascending limb of the loop of Henle(Kidney)
X30.142	6.050206213	10.25211211	Thick ascending limb of the loop of Henle(Kidney)
X31.142	7.373596696	9.893571574	Thick ascending limb of the loop of Henle(Kidney)
X32.142	6.630183725	10.00566836	Thick ascending limb of the loop of Henle(Kidney)
X33.142	6.536868124	9.969749171	Thick ascending limb of the loop of Henle(Kidney)
X34.142	6.972151784	9.865580279	Thick ascending limb of the loop of Henle(Kidney)
X35.142	6.681482343	10.2367961	Thick ascending limb of the loop of Henle(Kidney)
X36.142	6.724600343	9.328014094	Thick ascending limb of the loop of Henle(Kidney)
X37.142	6.955409078	9.832140643	Thick ascending limb of the loop of Henle(Kidney)
X38.142	6.572065382	10.24950476	Thick ascending limb of the loop of Henle(Kidney)
X39.142	6.984006433	10.16080924	Thick ascending limb of the loop of Henle(Kidney)
X40.142	6.835721521	9.981383044	Thick ascending limb of the loop of Henle(Kidney)
X41.142	6.817050485	10.04482337	Thick ascending limb of the loop of Henle(Kidney)
X42.142	6.575253515	10.04655905	Thick ascending limb of the loop of Henle(Kidney)
X43.142	7.157763986	10.07912036	Thick ascending limb of the loop of Henle(Kidney)
X44.142	6.793940095	9.874308306	Thick ascending limb of the loop of Henle(Kidney)
X45.142	7.193986921	9.98031016	Thick ascending limb of the loop of Henle(Kidney)
X46.142	6.508986024	9.888802248	Thick ascending limb of the loop of Henle(Kidney)
X47.142	6.855068712	9.932373721	Thick ascending limb of the loop of Henle(Kidney)
X48.142	5.961842088	10.03555747	Thick ascending limb of the loop of Henle(Kidney)
X49.142	6.627581625	9.730228144	Thick ascending limb of the loop of Henle(Kidney)
X0.144	5.328348665	9.80051108	Proximal tubule brush border cell(Kidney)
X1.143	5.415391473	10.07381983	Proximal tubule brush border cell(Kidney)
X2.143	5.455354719	10.01841231	Proximal tubule brush border cell(Kidney)
X3.143	5.789676694	10.40365668	Proximal tubule brush border cell(Kidney)
X4.143	5.123739748	9.224702555	Proximal tubule brush border cell(Kidney)
X5.143	5.727986841	10.40687724	Proximal tubule brush border cell(Kidney)
X6.143	5.27512124	9.881751734	Proximal tubule brush border cell(Kidney)
X7.143	5.767124204	10.37166091	Proximal tubule brush border cell(Kidney)
X8.143	5.206004171	9.015099245	Proximal tubule brush border cell(Kidney)
X9.143	5.12150052	9.689646441	Proximal tubule brush border cell(Kidney)
X10.143	5.7702184	10.39947291	Proximal tubule brush border cell(Kidney)
X11.143	5.471902399	10.11405535	Proximal tubule brush border cell(Kidney)
X12.143	5.201329259	9.864252764	Proximal tubule brush border cell(Kidney)
X13.143	5.66257718	10.29113837	Proximal tubule brush border cell(Kidney)
X14.143	5.803748159	10.38174792	Proximal tubule brush border cell(Kidney)
X15.143	5.61840394	10.17010375	Proximal tubule brush border cell(Kidney)
X16.143	4.772182493	9.81138106	Proximal tubule brush border cell(Kidney)
X17.143	5.685648946	10.2899005	Proximal tubule brush border cell(Kidney)
X18.143	5.23296359	9.906906802	Proximal tubule brush border cell(Kidney)
X19.143	4.919498472	9.77892943	Proximal tubule brush border cell(Kidney)
X20.143	5.448517351	10.04638262	Proximal tubule brush border cell(Kidney)
X21.143	5.365351228	10.06125231	Proximal tubule brush border cell(Kidney)
X22.143	5.900975732	10.11721678	Proximal tubule brush border cell(Kidney)
X23.143	5.521626977	10.13333388	Proximal tubule brush border cell(Kidney)
X24.143	5.657808809	10.21459265	Proximal tubule brush border cell(Kidney)
X25.143	5.721452741	10.37271472	Proximal tubule brush border cell(Kidney)
X26.143	5.007768659	9.696009356	Proximal tubule brush border cell(Kidney)
X27.143	5.203730135	9.962094027	Proximal tubule brush border cell(Kidney)
X28.143	5.744703798	10.37088462	Proximal tubule brush border cell(Kidney)
X29.143	4.966246156	9.605396944	Proximal tubule brush border cell(Kidney)
X30.143	5.260731725	9.84625693	Proximal tubule brush border cell(Kidney)
X31.143	5.47255042	9.923968989	Proximal tubule brush border cell(Kidney)
X32.143	4.955092935	9.76000281	Proximal tubule brush border cell(Kidney)
X33.143	4.839921026	9.812736231	Proximal tubule brush border cell(Kidney)
X34.143	5.704240827	10.29535552	Proximal tubule brush border cell(Kidney)
X35.143	5.503364591	10.07232638	Proximal tubule brush border cell(Kidney)
X36.143	5.808846025	10.13505049	Proximal tubule brush border cell(Kidney)
X37.143	5.684855489	10.29108496	Proximal tubule brush border cell(Kidney)
X38.143	5.075458078	9.81161471	Proximal tubule brush border cell(Kidney)
X39.143	5.669003038	10.23063822	Proximal tubule brush border cell(Kidney)
X40.143	5.716506986	10.10933371	Proximal tubule brush border cell(Kidney)
X41.143	4.981153993	9.807553965	Proximal tubule brush border cell(Kidney)
X42.143	5.360428838	10.02706977	Proximal tubule brush border cell(Kidney)
X43.143	5.306162385	9.634152132	Proximal tubule brush border cell(Kidney)
X44.143	5.736929922	10.32970496	Proximal tubule brush border cell(Kidney)
X45.143	4.949462919	9.707956034	Proximal tubule brush border cell(Kidney)
X46.143	5.157535581	9.756674487	Proximal tubule brush border cell(Kidney)
X47.143	5.753241567	10.35690184	Proximal tubule brush border cell(Kidney)
X48.143	5.270528821	9.951145846	Proximal tubule brush border cell(Kidney)
X49.143	5.11782649	9.052134234	Proximal tubule brush border cell(Kidney)
X0.145	6.208904771	9.178851801	Proximal tubule cell_Osgin1 high(Kidney)
X1.144	6.334692983	8.810846049	Proximal tubule cell_Osgin1 high(Kidney)
X2.144	5.781720666	8.782466608	Proximal tubule cell_Osgin1 high(Kidney)
X3.144	5.784353284	9.00709315	Proximal tubule cell_Osgin1 high(Kidney)
X4.144	5.626080541	9.010567385	Proximal tubule cell_Osgin1 high(Kidney)
X5.144	6.060735254	8.993603426	Proximal tubule cell_Osgin1 high(Kidney)
X6.144	5.885687379	9.098633486	Proximal tubule cell_Osgin1 high(Kidney)
X7.144	5.53945878	9.25681563	Proximal tubule cell_Osgin1 high(Kidney)
X8.144	5.7361522	10.25992556	Proximal tubule cell_Osgin1 high(Kidney)
X9.144	5.989546804	9.040729243	Proximal tubule cell_Osgin1 high(Kidney)
X10.144	5.836770563	9.174638468	Proximal tubule cell_Osgin1 high(Kidney)
X11.144	5.398417501	9.17997523	Proximal tubule cell_Osgin1 high(Kidney)
X12.144	5.840946702	8.893772799	Proximal tubule cell_Osgin1 high(Kidney)
X13.144	6.227885274	8.976161677	Proximal tubule cell_Osgin1 high(Kidney)
X14.144	5.946952371	8.839094836	Proximal tubule cell_Osgin1 high(Kidney)
X15.144	6.267065553	8.908693987	Proximal tubule cell_Osgin1 high(Kidney)
X16.144	6.389554529	9.03303023	Proximal tubule cell_Osgin1 high(Kidney)
X17.144	5.986269025	9.106856066	Proximal tubule cell_Osgin1 high(Kidney)
X18.144	4.893237142	9.675253588	Proximal tubule cell_Osgin1 high(Kidney)
X19.144	6.232949762	8.903085429	Proximal tubule cell_Osgin1 high(Kidney)
X20.144	5.118876009	9.364502627	Proximal tubule cell_Osgin1 high(Kidney)
X21.144	5.94173768	8.963579852	Proximal tubule cell_Osgin1 high(Kidney)
X22.144	6.219303159	9.092698771	Proximal tubule cell_Osgin1 high(Kidney)
X23.144	6.168014078	8.909107882	Proximal tubule cell_Osgin1 high(Kidney)
X24.144	6.281187562	8.887884814	Proximal tubule cell_Osgin1 high(Kidney)
X25.144	5.855174093	8.770077425	Proximal tubule cell_Osgin1 high(Kidney)
X26.144	5.703997163	9.024944979	Proximal tubule cell_Osgin1 high(Kidney)
X27.144	5.930923013	8.864426333	Proximal tubule cell_Osgin1 high(Kidney)
X28.144	6.079726247	8.936735827	Proximal tubule cell_Osgin1 high(Kidney)
X29.144	6.408410577	9.034588534	Proximal tubule cell_Osgin1 high(Kidney)
X30.144	6.197295694	8.946728426	Proximal tubule cell_Osgin1 high(Kidney)
X31.144	5.169797449	9.03351565	Proximal tubule cell_Osgin1 high(Kidney)
X32.144	5.981873064	9.113111216	Proximal tubule cell_Osgin1 high(Kidney)
X33.144	6.302871732	8.967669207	Proximal tubule cell_Osgin1 high(Kidney)
X34.144	6.323566942	9.059333521	Proximal tubule cell_Osgin1 high(Kidney)
X35.144	6.427969007	9.01170798	Proximal tubule cell_Osgin1 high(Kidney)
X36.144	6.3801513	8.949621874	Proximal tubule cell_Osgin1 high(Kidney)
X37.144	5.830664663	8.882496554	Proximal tubule cell_Osgin1 high(Kidney)
X38.144	5.507561712	8.844887453	Proximal tubule cell_Osgin1 high(Kidney)
X39.144	6.010746507	8.835809428	Proximal tubule cell_Osgin1 high(Kidney)
X40.144	6.161609678	9.016530711	Proximal tubule cell_Osgin1 high(Kidney)
X41.144	5.541019945	9.70668574	Proximal tubule cell_Osgin1 high(Kidney)
X42.144	5.939562349	9.074742037	Proximal tubule cell_Osgin1 high(Kidney)
X43.144	5.580385713	10.16964026	Proximal tubule cell_Osgin1 high(Kidney)
X44.144	5.309048681	9.086553294	Proximal tubule cell_Osgin1 high(Kidney)
X45.144	6.203133134	8.960227686	Proximal tubule cell_Osgin1 high(Kidney)
X46.144	5.729994802	9.115022379	Proximal tubule cell_Osgin1 high(Kidney)
X47.144	6.227904348	8.969475466	Proximal tubule cell_Osgin1 high(Kidney)
X48.144	6.244751005	8.950693804	Proximal tubule cell_Osgin1 high(Kidney)
X49.144	5.676092653	9.920067507	Proximal tubule cell_Osgin1 high(Kidney)
X0.146	4.985132722	9.859705645	S3 proximal tubule cells(Kidney)
X1.145	4.940856962	9.675120074	S3 proximal tubule cells(Kidney)
X2.145	4.852178602	9.75381251	S3 proximal tubule cells(Kidney)
X3.145	5.168397932	9.790711123	S3 proximal tubule cells(Kidney)
X4.145	4.860318689	9.744305331	S3 proximal tubule cells(Kidney)
X5.145	5.16620162	9.056970316	S3 proximal tubule cells(Kidney)
X6.145	4.834460763	9.773176867	S3 proximal tubule cells(Kidney)
X7.145	4.977859525	9.750107485	S3 proximal tubule cells(Kidney)
X8.145	5.417295961	9.986986834	S3 proximal tubule cells(Kidney)
X9.145	4.840824155	9.79915877	S3 proximal tubule cells(Kidney)
X10.145	5.466221361	9.534705836	S3 proximal tubule cells(Kidney)
X11.145	5.003652601	9.274847704	S3 proximal tubule cells(Kidney)
X12.145	5.272757082	9.639993388	S3 proximal tubule cells(Kidney)
X13.145	5.226935892	9.65579291	S3 proximal tubule cells(Kidney)
X14.145	5.339858083	9.010005671	S3 proximal tubule cells(Kidney)
X15.145	5.096467523	9.237006861	S3 proximal tubule cells(Kidney)
X16.145	4.945370225	9.700313288	S3 proximal tubule cells(Kidney)
X17.145	5.141046552	9.12142821	S3 proximal tubule cells(Kidney)
X18.145	5.321113138	9.484420496	S3 proximal tubule cells(Kidney)
X19.145	5.18409398	9.107837397	S3 proximal tubule cells(Kidney)
X20.145	5.137098817	9.123947817	S3 proximal tubule cells(Kidney)
X21.145	4.783488779	9.803592402	S3 proximal tubule cells(Kidney)
X22.145	5.215115098	8.953173357	S3 proximal tubule cells(Kidney)
X23.145	5.108536272	9.074121195	S3 proximal tubule cells(Kidney)
X24.145	5.136927633	9.54473849	S3 proximal tubule cells(Kidney)
X25.145	5.254330186	9.34185763	S3 proximal tubule cells(Kidney)
X26.145	4.963369398	9.865579325	S3 proximal tubule cells(Kidney)
X27.145	5.138002424	9.096862513	S3 proximal tubule cells(Kidney)
X28.145	5.168764143	9.538431841	S3 proximal tubule cells(Kidney)
X29.145	5.352270631	9.596474368	S3 proximal tubule cells(Kidney)
X30.145	5.101756124	9.3099639	S3 proximal tubule cells(Kidney)
X31.145	5.365006952	8.892659861	S3 proximal tubule cells(Kidney)
X32.145	4.846067457	9.735554415	S3 proximal tubule cells(Kidney)
X33.145	5.304434328	9.747289378	S3 proximal tubule cells(Kidney)
X34.145	5.432076959	10.12042208	S3 proximal tubule cells(Kidney)
X35.145	5.442982702	9.024036127	S3 proximal tubule cells(Kidney)
X36.145	5.741525201	9.001936633	S3 proximal tubule cells(Kidney)
X37.145	5.303030042	8.922683436	S3 proximal tubule cells(Kidney)
X38.145	5.90016797	8.854490954	S3 proximal tubule cells(Kidney)
X39.145	4.887303857	9.793440539	S3 proximal tubule cells(Kidney)
X40.145	5.159777669	8.9975936	S3 proximal tubule cells(Kidney)
X41.145	5.145225076	9.682589251	S3 proximal tubule cells(Kidney)
X42.145	5.097509889	9.572497088	S3 proximal tubule cells(Kidney)
X43.145	4.960102586	9.675468165	S3 proximal tubule cells(Kidney)
X44.145	5.100111036	9.628739077	S3 proximal tubule cells(Kidney)
X45.145	4.930738954	9.710805613	S3 proximal tubule cells(Kidney)
X46.145	5.124271421	8.945625025	S3 proximal tubule cells(Kidney)
X47.145	4.879871873	9.762653071	S3 proximal tubule cells(Kidney)
X48.145	4.947942762	9.790746409	S3 proximal tubule cells(Kidney)
X49.145	4.942803411	9.709201533	S3 proximal tubule cells(Kidney)
X0.147	6.910042314	10.03067179	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X1.146	6.557811765	9.976524073	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X2.146	6.965085058	9.981015879	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X3.146	6.97899249	10.11922618	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X4.146	6.776814489	9.684250552	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X5.146	7.478559999	9.816256243	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X6.146	7.124013452	9.91956206	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X7.146	7.417616395	9.859712321	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X8.146	6.937197237	9.943366724	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X9.146	7.203724889	9.718175608	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X10.146	7.274961023	10.08591815	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X11.146	7.164474992	10.10689517	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X12.146	6.633797674	9.719099718	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X13.146	7.089244394	9.409227091	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X14.146	7.028438596	9.344671923	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X15.146	6.289014368	9.953966814	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X16.146	6.944489984	10.07425757	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X17.146	6.832747011	9.842268664	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X18.146	6.867002515	10.02331038	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X19.146	6.967871217	9.756539065	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X20.146	7.251492528	9.692700106	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X21.146	7.235799818	9.98882075	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X22.146	7.413840322	9.884163576	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X23.146	7.244131116	9.812475878	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X24.146	7.073194532	10.12801524	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X25.146	6.178201704	9.39079352	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X26.146	7.232518224	9.95671435	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X27.146	7.267502336	10.03195258	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X28.146	6.939382104	9.368093211	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X29.146	7.395559339	9.831760126	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X30.146	7.269368677	9.878514964	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X31.146	7.133328466	10.10594721	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X32.146	6.918588666	9.27416392	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X33.146	7.103333501	10.10786315	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X34.146	6.432184248	9.322587687	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X35.146	7.313864736	9.665382105	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X36.146	7.45090249	9.828556734	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X37.146	6.660112409	9.729716975	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X38.146	7.034982709	9.757526118	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X39.146	6.822383909	9.946737009	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X40.146	7.162866144	9.995876032	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X41.146	7.003302125	9.304722506	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X42.146	7.267712621	9.982959467	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X43.146	7.461392431	9.832645136	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X44.146	6.817362813	10.13301058	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X45.146	7.10253623	9.855586726	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X46.146	6.574600248	10.11268492	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X47.146	6.790486364	9.843043047	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X48.146	6.784800081	10.09974356	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X49.146	7.410222559	9.823701579	Intercalated cells of collecting duct_Slc26a4 high(Kidney)
X0.148	6.836255579	9.669055659	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X1.147	6.833303957	9.913579661	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X2.147	7.014853506	9.821936327	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X3.147	6.919430761	10.06463023	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X4.147	6.762475042	9.229047495	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X5.147	6.653384714	9.781693179	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X6.147	6.843719987	9.473280627	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X7.147	7.307551889	9.697212893	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X8.147	6.203165082	10.05833502	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X9.147	7.054208307	10.11795588	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X10.147	6.464601068	9.368218142	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X11.147	7.249224214	10.09064837	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X12.147	6.661941556	9.850405413	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X13.147	6.875288038	9.89122172	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X14.147	7.126367597	9.991287905	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X15.147	7.201252489	10.04921218	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X16.147	6.929339914	9.774434763	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X17.147	6.754907159	9.814838129	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X18.147	7.25927165	10.09831401	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X19.147	7.256788759	10.05418845	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X20.147	7.010694055	10.00194998	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X21.147	7.318717031	9.707442957	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X22.147	6.748863248	9.860035616	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X23.147	7.03442624	9.873901087	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X24.147	6.714288263	9.544094759	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X25.147	6.927748708	9.820817667	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X26.147	6.749699621	9.989745814	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X27.147	6.399735479	9.202853876	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X28.147	6.621030836	9.227383334	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X29.147	6.67093995	9.175767619	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X30.147	6.579522638	9.645568568	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X31.147	7.097375421	10.01061793	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X32.147	6.520335702	10.20081778	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X33.147	6.683703451	9.761411387	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X34.147	6.723099737	9.900027949	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X35.147	7.017910032	9.453074175	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X36.147	6.713758497	10.09340258	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X37.147	6.738505868	9.954010683	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X38.147	6.8278518	10.25029154	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X39.147	7.213268785	9.766547877	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X40.147	6.995830564	9.984675127	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X41.147	7.025296716	9.774389941	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X42.147	6.630513696	9.842954356	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X43.147	6.830774812	9.913705546	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X44.147	6.863432912	9.843085963	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X45.147	6.758669881	9.858926493	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X46.147	6.459622411	9.060949999	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X47.147	6.996348409	10.12797995	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X48.147	5.792718439	10.14143439	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X49.147	6.759758977	10.00231429	Intercalated cells of collecting duct_Aqp6 high(Kidney)
X0.149	7.33837655	10.10588713	Distal convoluted tubule_Pvalb high(Kidney)
X1.148	6.180543451	10.14851447	Distal convoluted tubule_Pvalb high(Kidney)
X2.148	6.557839899	9.976027209	Distal convoluted tubule_Pvalb high(Kidney)
X3.148	6.515147714	9.960645396	Distal convoluted tubule_Pvalb high(Kidney)
X4.148	6.764897851	9.988499361	Distal convoluted tubule_Pvalb high(Kidney)
X5.148	6.940300016	10.01635142	Distal convoluted tubule_Pvalb high(Kidney)
X6.148	6.450357942	10.03282996	Distal convoluted tubule_Pvalb high(Kidney)
X7.148	7.020436315	10.09503337	Distal convoluted tubule_Pvalb high(Kidney)
X8.148	6.392866163	10.06350108	Distal convoluted tubule_Pvalb high(Kidney)
X9.148	6.669144182	10.10453673	Distal convoluted tubule_Pvalb high(Kidney)
X10.148	5.724920778	10.30022498	Distal convoluted tubule_Pvalb high(Kidney)
X11.148	6.854457883	9.921896654	Distal convoluted tubule_Pvalb high(Kidney)
X12.148	6.753189115	10.03445025	Distal convoluted tubule_Pvalb high(Kidney)
X13.148	5.789316206	10.26788779	Distal convoluted tubule_Pvalb high(Kidney)
X14.148	6.973805456	10.02769347	Distal convoluted tubule_Pvalb high(Kidney)
X15.148	6.79478219	10.19799872	Distal convoluted tubule_Pvalb high(Kidney)
X16.148	6.659305601	10.16955634	Distal convoluted tubule_Pvalb high(Kidney)
X17.148	7.350534467	9.936402995	Distal convoluted tubule_Pvalb high(Kidney)
X18.148	6.976976423	10.03810092	Distal convoluted tubule_Pvalb high(Kidney)
X19.148	6.450305967	9.939283091	Distal convoluted tubule_Pvalb high(Kidney)
X20.148	6.686193494	10.07783862	Distal convoluted tubule_Pvalb high(Kidney)
X21.148	6.705593614	10.07005282	Distal convoluted tubule_Pvalb high(Kidney)
X22.148	6.922370939	10.00953265	Distal convoluted tubule_Pvalb high(Kidney)
X23.148	6.632475404	9.662672717	Distal convoluted tubule_Pvalb high(Kidney)
X24.148	7.253654031	9.96560927	Distal convoluted tubule_Pvalb high(Kidney)
X25.148	5.53124526	9.967032153	Distal convoluted tubule_Pvalb high(Kidney)
X26.148	6.02235177	9.871272761	Distal convoluted tubule_Pvalb high(Kidney)
X27.148	6.866273908	10.0257022	Distal convoluted tubule_Pvalb high(Kidney)
X28.148	6.669546155	10.03626032	Distal convoluted tubule_Pvalb high(Kidney)
X29.148	6.469591169	10.068814	Distal convoluted tubule_Pvalb high(Kidney)
X30.148	6.186631231	9.920085627	Distal convoluted tubule_Pvalb high(Kidney)
X31.148	7.241576223	10.08082839	Distal convoluted tubule_Pvalb high(Kidney)
X32.148	6.416870145	10.00411196	Distal convoluted tubule_Pvalb high(Kidney)
X33.148	6.412653474	10.11415549	Distal convoluted tubule_Pvalb high(Kidney)
X34.148	6.483907728	9.798537928	Distal convoluted tubule_Pvalb high(Kidney)
X35.148	6.388071565	10.09109755	Distal convoluted tubule_Pvalb high(Kidney)
X36.148	6.556345491	9.88351031	Distal convoluted tubule_Pvalb high(Kidney)
X37.148	5.882674722	10.05502196	Distal convoluted tubule_Pvalb high(Kidney)
X38.148	6.980489759	9.778833109	Distal convoluted tubule_Pvalb high(Kidney)
X39.148	7.20905879	10.00534602	Distal convoluted tubule_Pvalb high(Kidney)
X40.148	6.263016252	10.15125151	Distal convoluted tubule_Pvalb high(Kidney)
X41.148	6.654716043	9.951227862	Distal convoluted tubule_Pvalb high(Kidney)
X42.148	7.408526926	9.954008776	Distal convoluted tubule_Pvalb high(Kidney)
X43.148	7.078308134	9.847016055	Distal convoluted tubule_Pvalb high(Kidney)
X44.148	6.605237512	9.963316637	Distal convoluted tubule_Pvalb high(Kidney)
X45.148	6.597797899	10.05341597	Distal convoluted tubule_Pvalb high(Kidney)
X46.148	6.877844839	10.02777644	Distal convoluted tubule_Pvalb high(Kidney)
X47.148	6.578034429	9.971090037	Distal convoluted tubule_Pvalb high(Kidney)
X48.148	6.482828168	10.09241934	Distal convoluted tubule_Pvalb high(Kidney)
X49.148	6.349690942	10.02223178	Distal convoluted tubule_Pvalb high(Kidney)
X0.150	5.198869257	9.280205447	S1 proximal tubule cells(Kidney)
X1.149	5.436759977	9.203005511	S1 proximal tubule cells(Kidney)
X2.149	5.605782537	10.05926295	S1 proximal tubule cells(Kidney)
