a,TSNE_1,TSNE_2,X
X10.182,0.577511936739393,-5.9432864985072,Macrophage(Embryonic-Mesenchyme)
X22.182,0.495350707253292,-5.94964050075684,Macrophage(Embryonic-Mesenchyme)
X34.182,0.592781059227095,-5.936149485669,Macrophage(Embryonic-Mesenchyme)
X46.182,0.712606357337373,-5.82979019141682,Macrophage(Embryonic-Mesenchyme)
X26.168,2.03024215648276,-4.38496149839419,Macrophage_Lyz2 high(Fetal_Intestine)
X30.168,1.95967993726762,-4.4496704150539,Macrophage_Lyz2 high(Fetal_Intestine)
X7.182,1.8650888000815,-4.5377140328564,Macrophage(Embryonic-Mesenchyme)
X28.168,1.47058580955935,-4.94356364112322,Macrophage_Lyz2 high(Fetal_Intestine)
X31.168,2.64477442775769,-3.8345858163763,Macrophage_Lyz2 high(Fetal_Intestine)
X34.168,0.062269185775383,-6.22235570740657,Macrophage_Lyz2 high(Fetal_Intestine)
X18.182,0.224770424976755,-6.19502536489442,Macrophage(Embryonic-Mesenchyme)
X26.182,0.328128335436037,-6.085287953041,Macrophage(Embryonic-Mesenchyme)
X42.182,0.185639560684844,-6.17081668569821,Macrophage(Embryonic-Mesenchyme)
X37.168,1.89757171130646,-4.53685516669697,Macrophage_Lyz2 high(Fetal_Intestine)
X38.168,2.78249300229239,-4.42296030600119,Macrophage_Lyz2 high(Fetal_Intestine)
X5.173,-0.321383075239018,6.82340614128023,Radial glia_Fabp7 high(Fetal_Brain)
X39.168,-0.496358879345287,7.22258368562257,Macrophage_Lyz2 high(Fetal_Intestine)
X12.178,-0.385571555027683,6.97874448330495,Radial glia_Vim high(Fetal_Brain)
X15.178,-0.688520241120479,7.69678120577848,Radial glia_Vim high(Fetal_Brain)
X19.178,-0.350906850529547,6.89428315595694,Radial glia_Vim high(Fetal_Brain)
X29.178,-0.70536976698771,7.72899160969769,Radial glia_Vim high(Fetal_Brain)
X40.168,2.2202686361722,-4.23085731738958,Macrophage_Lyz2 high(Fetal_Intestine)
X47.168,1.55288056539444,-4.86090944915148,Macrophage_Lyz2 high(Fetal_Intestine)
X19.169,2.62551174673103,4.36703886842291,Epithelial cell_Lgals2 high(Fetal_Intestine)
X34.169,2.37884851530075,4.1652083648156,Epithelial cell_Lgals2 high(Fetal_Intestine)
X2.169,2.54645819911467,4.18012738652791,Epithelial cell_Lgals2 high(Fetal_Intestine)
X24.169,2.38959172936193,4.18913675067541,Epithelial cell_Lgals2 high(Fetal_Intestine)
X31.169,2.55792553824379,4.27256063698637,Epithelial cell_Lgals2 high(Fetal_Intestine)
X26.169,2.50285777036053,4.34854349066942,Epithelial cell_Lgals2 high(Fetal_Intestine)
X8.169,2.60617536682761,4.40077877971753,Epithelial cell_Lgals2 high(Fetal_Intestine)
X4.169,2.58408894546758,4.41230088694132,Epithelial cell_Lgals2 high(Fetal_Intestine)
X17.169,2.5525815073948,4.35045631826316,Epithelial cell_Lgals2 high(Fetal_Intestine)
X35.169,2.54259076703225,4.3981426643754,Epithelial cell_Lgals2 high(Fetal_Intestine)
X5.169,2.4710959114624,4.26745367795752,Epithelial cell_Lgals2 high(Fetal_Intestine)
X37.169,2.58490686311999,4.38251448222148,Epithelial cell_Lgals2 high(Fetal_Intestine)
X16.169,1.90174000254833,4.07462031689814,Epithelial cell_Lgals2 high(Fetal_Intestine)
X7.169,2.34476776010997,4.17593303752693,Epithelial cell_Lgals2 high(Fetal_Intestine)
X10.169,2.4338580253517,4.26544213067766,Epithelial cell_Lgals2 high(Fetal_Intestine)
X22.169,1.89619617126306,4.13555449181275,Epithelial cell_Lgals2 high(Fetal_Intestine)
X18.169,2.37810731178691,4.1979333468687,Epithelial cell_Lgals2 high(Fetal_Intestine)
X20.169,-1.35015458207916,2.47412738281781,Epithelial cell_Lgals2 high(Fetal_Intestine)
X2.170,-1.29146516353208,2.54189035958958,Enterocyte progenitor(Fetal_Intestine)
X21.169,2.16585963206462,4.16044018306422,Epithelial cell_Lgals2 high(Fetal_Intestine)
X28.169,2.36586157219173,4.21189689052436,Epithelial cell_Lgals2 high(Fetal_Intestine)
X33.169,2.33916818951673,4.04537861762524,Epithelial cell_Lgals2 high(Fetal_Intestine)
X29.169,2.24428181109622,4.13284004542731,Epithelial cell_Lgals2 high(Fetal_Intestine)
X39.169,2.27351142204622,4.14584833111736,Epithelial cell_Lgals2 high(Fetal_Intestine)
X43.169,2.27451627709191,4.16173835871053,Epithelial cell_Lgals2 high(Fetal_Intestine)
X48.169,2.04936884086223,4.03900823945544,Epithelial cell_Lgals2 high(Fetal_Intestine)
X49.169,2.46853053817458,3.9773908372497,Epithelial cell_Lgals2 high(Fetal_Intestine)
X3.170,0.168075802932316,4.32282906677425,Enterocyte progenitor(Fetal_Intestine)
X48.185,-0.0759778281085222,4.16915253376702,Muscle(Embryonic-Mesenchyme)
X5.170,-0.464277442280168,3.62597806356329,Enterocyte progenitor(Fetal_Intestine)
X24.170,-0.480565422763108,3.52916032066428,Enterocyte progenitor(Fetal_Intestine)
X7.170,-1.1938475234571,2.74922950130399,Enterocyte progenitor(Fetal_Intestine)
X9.171,-0.539726069642773,3.74791731230526,Stromal cell_Stmn2 high (Fetal_Intestine)
X14.170,-0.392029934628346,4.18496939200479,Enterocyte progenitor(Fetal_Intestine)
X17.170,0.26891641344596,4.10738621228808,Enterocyte progenitor(Fetal_Intestine)
X18.170,-0.808496582731855,3.39301335084243,Enterocyte progenitor(Fetal_Intestine)
X20.170,-0.174175891722296,3.81263974762675,Enterocyte progenitor(Fetal_Intestine)
X23.170,-1.20890429248929,2.65517373941717,Enterocyte progenitor(Fetal_Intestine)
X27.170,-0.730540416415179,3.17843613292508,Enterocyte progenitor(Fetal_Intestine)
X3.171,-0.844642133748038,3.08888780944936,Stromal cell_Stmn2 high (Fetal_Intestine)
X32.170,-1.36821025128145,2.61308515118329,Enterocyte progenitor(Fetal_Intestine)
X33.170,-0.738721448160397,3.65892043119965,Enterocyte progenitor(Fetal_Intestine)
X38.170,-0.832741623655523,4.10717244548592,Enterocyte progenitor(Fetal_Intestine)
X39.170,-1.06085469421275,3.86339481608094,Enterocyte progenitor(Fetal_Intestine)
X41.170,-0.862375710147451,4.15529887164127,Enterocyte progenitor(Fetal_Intestine)
X11.171,-1.52335943601122,4.22790948249117,Stromal cell_Stmn2 high (Fetal_Intestine)
X36.171,-1.07183448268642,4.05320555736549,Stromal cell_Stmn2 high (Fetal_Intestine)
X45.170,0.0215750553205621,4.33430984147125,Enterocyte progenitor(Fetal_Intestine)
X2.171,-0.486815467934689,4.401514629514,Stromal cell_Stmn2 high (Fetal_Intestine)
X47.170,-0.373819720336413,3.44659368778439,Enterocyte progenitor(Fetal_Intestine)
X14.185,0.597723887683065,4.19047840457038,Muscle(Embryonic-Mesenchyme)
X14.171,-1.89699504862613,3.91095402084813,Stromal cell_Stmn2 high (Fetal_Intestine)
X4.171,-0.533568780616347,4.24195405946632,Stromal cell_Stmn2 high (Fetal_Intestine)
X13.183,-1.8179289381375,3.91391386053686,Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X39.184,-1.38236327406312,3.97406979638484,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X33.184,-1.83267956883304,3.8613445514532,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X3.184,-1.65783809963299,4.16983184917065,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X6.184,-1.63530422097633,4.22929715493505,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X10.184,-1.68940584486602,4.14177587621261,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X12.171,-1.71158600755169,4.12182500862871,Stromal cell_Stmn2 high (Fetal_Intestine)
X3.183,-1.54994767797924,4.19775384956573,Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X18.171,-1.93805745981649,3.74963564277182,Stromal cell_Stmn2 high (Fetal_Intestine)
X35.171,-1.93315264051575,3.72494695126387,Stromal cell_Stmn2 high (Fetal_Intestine)
X16.184,-1.96641265198043,3.75147353245582,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X20.171,-0.919138238935483,3.63815608350436,Stromal cell_Stmn2 high (Fetal_Intestine)
X19.184,-1.93906180123666,3.8129379633647,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X25.171,-1.03260471916077,4.1697501866403,Stromal cell_Stmn2 high (Fetal_Intestine)
X4.183,-1.51815876311582,4.13261037679273,Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X31.171,-0.869181339276611,3.59036208891672,Stromal cell_Stmn2 high (Fetal_Intestine)
X14.183,-1.184979344842,4.19199016245627,Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X48.183,-1.2347304984268,4.2377628851107,Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X39.171,-0.977104671778021,4.10934310252839,Stromal cell_Stmn2 high (Fetal_Intestine)
X46.171,-1.70934126992452,3.86868013740898,Stromal cell_Stmn2 high (Fetal_Intestine)
X18.183,-1.67181836585325,3.88705514634315,Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X16.182,0.561986465864712,-5.97701288681286,Macrophage(Embryonic-Mesenchyme)
X43.182,0.424329041534703,-6.04236914263441,Macrophage(Embryonic-Mesenchyme)
X33.172,-1.73862408975186,9.30746796244887,Pyramidal neuron cell(Fetal_Brain)
X0.173,-1.73852138755574,9.30720821475994,Pyramidal neuron cell(Fetal_Brain)
X35.172,-1.71666775013605,9.16559454950134,Pyramidal neuron cell(Fetal_Brain)
X7.174,-1.78666041942163,9.14558965923076,Granule neurons(Fetal_Brain)
X49.175,-1.70711045672841,9.22794295099223,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X8.177,-1.6552834808099,9.33969868133735,Schwann cell(Fetal_Brain)
X14.172,-1.39002595563141,8.64980365806231,Pyramidal neuron cell(Fetal_Brain)
X1.172,-1.55576835207183,8.78538471826545,Pyramidal neuron cell(Fetal_Brain)
X9.175,-1.49823056681625,8.92736717599979,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X23.175,-1.34963621610892,8.55938556393988,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X24.175,-1.60758366837708,8.98573832563651,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X18.177,-1.61137883085116,8.89238627639306,Schwann cell(Fetal_Brain)
X17.172,-1.48500570755921,9.12091217806103,Pyramidal neuron cell(Fetal_Brain)
X2.172,-1.45552505891615,9.15392998565807,Pyramidal neuron cell(Fetal_Brain)
X32.172,-1.52861378232281,9.31508757966776,Pyramidal neuron cell(Fetal_Brain)
X37.172,-1.45623936854608,9.18045904388108,Pyramidal neuron cell(Fetal_Brain)
X49.174,-1.44936306159115,8.95038338288949,Granule neurons(Fetal_Brain)
X31.175,-1.42760616730039,9.01021899019656,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X2.175,-1.03328844829006,8.41623804912705,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X3.172,-1.23662579688222,8.65003883629235,Pyramidal neuron cell(Fetal_Brain)
X48.175,-1.16414712142785,8.55029337412069,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X14.177,-1.37117239717146,8.80449342488067,Schwann cell(Fetal_Brain)
X11.178,-1.11603281049452,8.56453366923434,Radial glia_Vim high(Fetal_Brain)
X29.172,-1.60522835831012,9.32166881781664,Pyramidal neuron cell(Fetal_Brain)
X4.172,-1.53116147522532,9.28257782866519,Pyramidal neuron cell(Fetal_Brain)
X46.172,-1.49206642601812,9.15676666331641,Pyramidal neuron cell(Fetal_Brain)
X17.175,-1.61106954898225,9.23874786483647,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X25.177,-1.55514613955538,9.37585477324448,Schwann cell(Fetal_Brain)
X5.172,-1.63069354759319,9.38413565147615,Pyramidal neuron cell(Fetal_Brain)
X11.175,-1.63703659061974,9.47523287483707,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X19.175,-1.64306894244681,9.40895670001917,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X24.177,-1.67524000301518,9.37900723882717,Schwann cell(Fetal_Brain)
X34.172,-1.39201803146771,8.82330043971338,Pyramidal neuron cell(Fetal_Brain)
X6.172,-1.38959221291199,8.77440579953045,Pyramidal neuron cell(Fetal_Brain)
X48.172,-1.48752665106905,8.94565970215913,Pyramidal neuron cell(Fetal_Brain)
X13.174,-1.35787617223022,8.85793895212745,Granule neurons(Fetal_Brain)
X28.175,-1.28197860754617,8.71222733093447,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X40.177,-1.32014826673093,8.62173546173567,Schwann cell(Fetal_Brain)
X13.172,-1.41676417987954,8.84266951191464,Pyramidal neuron cell(Fetal_Brain)
X7.172,-1.37254738442677,8.90941019404774,Pyramidal neuron cell(Fetal_Brain)
X24.172,-1.30828287331257,8.60363422581653,Pyramidal neuron cell(Fetal_Brain)
X31.172,-1.41455532177043,8.93727725290703,Pyramidal neuron cell(Fetal_Brain)
X23.177,-1.46426681738443,9.0183674886837,Schwann cell(Fetal_Brain)
X10.172,-1.72028401330808,9.39147354860805,Pyramidal neuron cell(Fetal_Brain)
X8.172,-1.69600134998195,9.345351731959,Pyramidal neuron cell(Fetal_Brain)
X38.172,-1.68094423622361,9.27900386346211,Pyramidal neuron cell(Fetal_Brain)
X1.175,-1.68340295387214,9.34827969834279,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X9.172,-1.70644076586836,9.18824232783182,Pyramidal neuron cell(Fetal_Brain)
X27.175,-1.75203245710822,9.04146472664528,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X44.172,-1.65817893118887,9.34981093869522,Pyramidal neuron cell(Fetal_Brain)
X11.172,-1.60987548698061,9.28867193270363,Pyramidal neuron cell(Fetal_Brain)
X49.172,-1.57853094225139,9.34647176363408,Pyramidal neuron cell(Fetal_Brain)
X16.175,-1.3172454838811,8.95924241849638,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X12.177,-1.62270469729788,9.23304118591158,Schwann cell(Fetal_Brain)
X28.176,-0.756081410447984,7.77983262026587,Neuron_tuba1c high(Fetal_Brain)
X12.172,-0.736947688672539,7.74140201427411,Pyramidal neuron cell(Fetal_Brain)
X47.176,-0.821005795262341,7.86163186075685,Neuron_tuba1c high(Fetal_Brain)
X23.178,-0.7418227645694,7.66367081909439,Radial glia_Vim high(Fetal_Brain)
X27.178,-0.688027819864408,7.6977138665999,Radial glia_Vim high(Fetal_Brain)
X20.172,-1.60579480917326,9.15450079813133,Pyramidal neuron cell(Fetal_Brain)
X23.172,-1.25212519097034,8.71431193937549,Pyramidal neuron cell(Fetal_Brain)
X10.177,-1.49906980061416,9.02562303744202,Schwann cell(Fetal_Brain)
X29.174,-1.51187019570424,8.68948039180619,Granule neurons(Fetal_Brain)
X31.174,-1.34778864087031,8.63935829280193,Granule neurons(Fetal_Brain)
X30.175,-1.50292896945717,8.75380239892306,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X8.178,-1.26505646544894,8.45032720589314,Radial glia_Vim high(Fetal_Brain)
X15.172,-1.4524008858251,9.16932509688486,Pyramidal neuron cell(Fetal_Brain)
X22.178,-1.45706215839693,9.12157397479685,Radial glia_Vim high(Fetal_Brain)
X16.172,-1.52105185667647,8.91677850973196,Pyramidal neuron cell(Fetal_Brain)
X29.173,-0.952752542887672,8.13647727472228,Radial glia_Fabp7 high(Fetal_Brain)
X18.172,-1.12921362755828,8.15405135523561,Pyramidal neuron cell(Fetal_Brain)
X21.176,-0.969131018428017,7.93662547728053,Neuron_tuba1c high(Fetal_Brain)
X1.178,-1.03910446985441,8.15608451096106,Radial glia_Vim high(Fetal_Brain)
X19.172,-1.82177564402411,9.21412819116593,Pyramidal neuron cell(Fetal_Brain)
X28.174,-1.85456420575189,9.13302415979437,Granule neurons(Fetal_Brain)
X7.175,-1.70688875231133,9.10858511919902,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X48.177,-1.80800003805746,9.0965736904908,Schwann cell(Fetal_Brain)
X21.172,-1.44651667540717,9.01582786388665,Pyramidal neuron cell(Fetal_Brain)
X0.175,-1.61040951229617,9.23240039193618,Granule neurons(Fetal_Brain)
X8.174,-1.55464957630939,9.04178862205199,Granule neurons(Fetal_Brain)
X36.174,-1.33830957429051,8.98810848561504,Granule neurons(Fetal_Brain)
X13.177,-1.44627333214212,9.10057685130734,Schwann cell(Fetal_Brain)
X22.172,-1.65950066969447,9.27642700117616,Pyramidal neuron cell(Fetal_Brain)
X40.172,-1.59085055269411,9.35398298217039,Pyramidal neuron cell(Fetal_Brain)
X16.174,-1.14799708484035,8.53611757504867,Granule neurons(Fetal_Brain)
X7.176,-1.05215431514195,8.36812619486868,Neuron_tuba1c high(Fetal_Brain)
X26.174,-1.44757493842593,8.66332805826005,Granule neurons(Fetal_Brain)
X25.172,-1.53096858384363,9.20660658902407,Pyramidal neuron cell(Fetal_Brain)
X39.172,-1.4482143034228,9.29363287318269,Pyramidal neuron cell(Fetal_Brain)
X26.172,-1.52358171192449,8.85798055062758,Pyramidal neuron cell(Fetal_Brain)
X1.177,-1.47172207782033,8.76738439064734,Schwann cell(Fetal_Brain)
X27.172,-1.65918216782104,9.29614720178895,Pyramidal neuron cell(Fetal_Brain)
X28.172,-1.50389242510806,9.38109948474281,Pyramidal neuron cell(Fetal_Brain)
X1.174,-1.62109790724958,9.44682280641157,Granule neurons(Fetal_Brain)
X30.172,-1.55494904512412,9.3814695538775,Pyramidal neuron cell(Fetal_Brain)
X26.177,-1.32239087287523,8.64618171874223,Schwann cell(Fetal_Brain)
X14.174,-1.6567615687711,9.27444158319135,Granule neurons(Fetal_Brain)
X36.172,-1.23601707900314,8.64432900971096,Pyramidal neuron cell(Fetal_Brain)
X38.178,-1.03541557731563,8.4123151265708,Radial glia_Vim high(Fetal_Brain)
X11.177,-1.39724947077054,9.06113564386336,Schwann cell(Fetal_Brain)
X41.177,-1.62672989716859,8.9999311634713,Schwann cell(Fetal_Brain)
X41.172,-1.66711582359264,9.3006366420998,Pyramidal neuron cell(Fetal_Brain)
X47.175,-1.78103150370749,9.21360119105084,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X42.172,-1.50517400614436,9.24056746242984,Pyramidal neuron cell(Fetal_Brain)
X43.172,-1.55112107959371,9.33077290263254,Pyramidal neuron cell(Fetal_Brain)
X45.172,-1.28389408272925,8.37261223695814,Pyramidal neuron cell(Fetal_Brain)
X15.175,-1.50232877544657,8.56479221290533,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X21.177,-1.20581941656889,8.26463036439121,Schwann cell(Fetal_Brain)
X38.177,-1.04235957466025,8.09179867902154,Schwann cell(Fetal_Brain)
X46.177,-1.4231011990233,8.51576918701713,Schwann cell(Fetal_Brain)
X13.175,-0.702909301349276,7.71510149258925,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X47.172,-0.771396625424642,7.94127181034232,Pyramidal neuron cell(Fetal_Brain)
X18.175,-0.751958712107288,7.86998730052982,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X0.177,-0.823020938665122,7.88416319999464,Neuron_tuba1c high(Fetal_Brain)
X2.176,-0.840594560440317,7.9370217193259,Neuron_tuba1c high(Fetal_Brain)
X26.178,-0.87178771490248,8.1627179827504,Radial glia_Vim high(Fetal_Brain)
X29.175,-1.68185516811756,9.26123225810048,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X18.173,-0.565765763310021,7.3667048120331,Radial glia_Fabp7 high(Fetal_Brain)
X0.174,-0.85563272378432,7.73879845768946,Radial glia_Fabp7 high(Fetal_Brain)
X28.173,-0.971411078799823,7.96855072462273,Radial glia_Fabp7 high(Fetal_Brain)
X45.176,-0.946984315382884,7.98271896819885,Neuron_tuba1c high(Fetal_Brain)
X12.176,-0.781619466952079,7.92310065220761,Neuron_tuba1c high(Fetal_Brain)
X1.173,-0.707076604079816,7.7853907005153,Radial glia_Fabp7 high(Fetal_Brain)
X16.176,-0.753440544513916,7.92697949239797,Neuron_tuba1c high(Fetal_Brain)
X29.176,-0.745348439776433,7.8724049137488,Neuron_tuba1c high(Fetal_Brain)
X49.176,-0.68990754156212,7.76645480414362,Neuron_tuba1c high(Fetal_Brain)
X24.173,-0.445707576984917,7.12671791654462,Radial glia_Fabp7 high(Fetal_Brain)
X2.173,-0.407590852163021,7.04153568648484,Radial glia_Fabp7 high(Fetal_Brain)
X18.176,-0.349464749942393,6.89501353301052,Neuron_tuba1c high(Fetal_Brain)
X33.176,-0.460180369084678,7.2179898064859,Neuron_tuba1c high(Fetal_Brain)
X9.178,-0.415286260275503,7.06536892325622,Radial glia_Vim high(Fetal_Brain)
X10.178,-0.429187843741152,7.07799446431123,Radial glia_Vim high(Fetal_Brain)
X3.173,-1.30280669304756,8.66497003004298,Radial glia_Fabp7 high(Fetal_Brain)
X45.177,-1.36551590983895,8.74017597815383,Schwann cell(Fetal_Brain)
X4.173,-0.567001381717477,7.3921862000749,Radial glia_Fabp7 high(Fetal_Brain)
X38.173,-0.630296382485734,7.5256683237685,Radial glia_Fabp7 high(Fetal_Brain)
X19.176,-0.586983162339734,7.41515294439492,Neuron_tuba1c high(Fetal_Brain)
X32.176,-0.723575994354378,7.72535219128694,Neuron_tuba1c high(Fetal_Brain)
X39.178,-0.572761995278354,7.36351091733764,Radial glia_Vim high(Fetal_Brain)
X48.173,-0.357323501140535,6.92004834745633,Radial glia_Fabp7 high(Fetal_Brain)
X47.178,-0.315679232458465,6.80601437966095,Radial glia_Vim high(Fetal_Brain)
X6.173,-0.712380212911292,7.75483941384313,Radial glia_Fabp7 high(Fetal_Brain)
X30.178,-0.673039091185726,7.66779011311139,Radial glia_Vim high(Fetal_Brain)
X11.173,-0.425813051060702,6.99126364646048,Radial glia_Fabp7 high(Fetal_Brain)
X7.173,-0.541709499112471,7.22204072044623,Radial glia_Fabp7 high(Fetal_Brain)
X40.173,-0.63400422424534,7.46194881250089,Radial glia_Fabp7 high(Fetal_Brain)
X2.177,-0.795923905187113,7.54971009051693,Schwann cell(Fetal_Brain)
X31.178,-0.612452070319239,7.45039353336427,Radial glia_Vim high(Fetal_Brain)
X15.173,-0.342711874846644,6.8830838471805,Radial glia_Fabp7 high(Fetal_Brain)
X8.173,-0.281627246435119,6.75089798901722,Radial glia_Fabp7 high(Fetal_Brain)
X44.176,-0.471965170270429,7.16417010623618,Neuron_tuba1c high(Fetal_Brain)
X9.173,-0.270209217491249,6.76828148213293,Radial glia_Fabp7 high(Fetal_Brain)
X30.173,-0.31749863008752,6.85784021794273,Radial glia_Fabp7 high(Fetal_Brain)
X17.173,-0.863370434698091,8.11291722012911,Radial glia_Fabp7 high(Fetal_Brain)
X10.173,-0.829794754206934,7.96069470044978,Radial glia_Fabp7 high(Fetal_Brain)
X49.173,-0.346339123860574,6.8688970505103,Radial glia_Fabp7 high(Fetal_Brain)
X12.173,-0.495472515172144,7.22373865621724,Radial glia_Fabp7 high(Fetal_Brain)
X39.173,-0.615459903351799,7.47450739546895,Radial glia_Fabp7 high(Fetal_Brain)
X6.178,-0.320095421751744,6.81111960068716,Radial glia_Vim high(Fetal_Brain)
X34.178,-0.385097657693906,7.01794128881605,Radial glia_Vim high(Fetal_Brain)
X35.173,-0.362506138849634,6.92488755444299,Radial glia_Fabp7 high(Fetal_Brain)
X13.173,-0.361206060952755,6.91484016587118,Radial glia_Fabp7 high(Fetal_Brain)
X18.174,-0.635915081366876,7.45162283737462,Granule neurons(Fetal_Brain)
X14.173,-0.491802221580059,7.2061843498096,Radial glia_Fabp7 high(Fetal_Brain)
X10.176,-0.367429232978087,6.9541623336686,Neuron_tuba1c high(Fetal_Brain)
X22.176,-0.444569213751929,7.12770849860844,Neuron_tuba1c high(Fetal_Brain)
X21.178,-0.390641278253458,6.96957984802146,Radial glia_Vim high(Fetal_Brain)
X41.173,-0.658027225679707,7.50963636489366,Radial glia_Fabp7 high(Fetal_Brain)
X16.173,-0.681026839465018,7.59609872832857,Radial glia_Fabp7 high(Fetal_Brain)
X37.177,-0.831825937480344,8.05859823882842,Schwann cell(Fetal_Brain)
X46.178,-0.858794079372293,8.08543603449913,Radial glia_Vim high(Fetal_Brain)
X20.176,-0.62335169682665,7.50545932392467,Neuron_tuba1c high(Fetal_Brain)
X19.173,-1.13624591402726,8.36005418063728,Radial glia_Fabp7 high(Fetal_Brain)
X26.176,-1.21859078784245,8.52725365760773,Neuron_tuba1c high(Fetal_Brain)
X29.177,-1.14372007491898,8.49766054682167,Schwann cell(Fetal_Brain)
X3.178,-1.09181781981693,8.28849763988158,Radial glia_Vim high(Fetal_Brain)
X20.173,-0.468295324116987,7.18153560305909,Radial glia_Fabp7 high(Fetal_Brain)
X1.176,-0.509958205839067,7.23379701920542,Neuron_tuba1c high(Fetal_Brain)
X13.178,-0.587121036935966,7.39521900559782,Radial glia_Vim high(Fetal_Brain)
X21.173,-0.16492944441037,6.41940849322013,Radial glia_Fabp7 high(Fetal_Brain)
X40.176,-0.247866555425315,6.64311269779893,Neuron_tuba1c high(Fetal_Brain)
X20.178,-0.271592914652264,6.69165225661145,Radial glia_Vim high(Fetal_Brain)
X22.173,0.201414736011522,5.7388448099949,Radial glia_Fabp7 high(Fetal_Brain)
X25.173,-0.777208788529292,7.72055901186643,Radial glia_Fabp7 high(Fetal_Brain)
X23.173,-0.599268563413963,7.41898990519799,Radial glia_Fabp7 high(Fetal_Brain)
X42.176,-0.479248942596464,7.22957788927273,Neuron_tuba1c high(Fetal_Brain)
X26.173,-0.836499117840116,7.72993682553645,Radial glia_Fabp7 high(Fetal_Brain)
X36.176,-0.861673658272495,7.86952270957749,Neuron_tuba1c high(Fetal_Brain)
X43.176,-0.806515017351486,7.83062251518647,Neuron_tuba1c high(Fetal_Brain)
X2.178,-0.890244259853118,8.00497107166109,Radial glia_Vim high(Fetal_Brain)
X27.173,-0.310842254459134,6.80326556227653,Radial glia_Fabp7 high(Fetal_Brain)
X24.174,-1.00924052697581,8.29428319976952,Granule neurons(Fetal_Brain)
X37.176,-0.35013640755097,6.94516125669342,Neuron_tuba1c high(Fetal_Brain)
X31.173,-0.0167723875459183,6.07893500414815,Radial glia_Fabp7 high(Fetal_Brain)
X32.173,-0.373926510132617,6.95367396182301,Radial glia_Fabp7 high(Fetal_Brain)
X32.178,-0.318160099904939,6.82597675634957,Radial glia_Vim high(Fetal_Brain)
X33.173,-1.22184595818499,8.69203693514881,Radial glia_Fabp7 high(Fetal_Brain)
X41.175,-1.27817838751439,8.69724422185712,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X48.178,-1.18803760042053,8.62269646661789,Radial glia_Vim high(Fetal_Brain)
X34.173,-0.895166699106811,7.87320801519303,Radial glia_Fabp7 high(Fetal_Brain)
X4.176,-0.803815195817786,7.83528466037738,Neuron_tuba1c high(Fetal_Brain)
X36.173,-0.823883608489656,7.88736358940212,Radial glia_Fabp7 high(Fetal_Brain)
X37.173,-0.886047607597412,8.00745132109018,Radial glia_Fabp7 high(Fetal_Brain)
X43.173,-0.957561996003462,8.08011793617833,Radial glia_Fabp7 high(Fetal_Brain)
X45.178,-1.02831989437151,8.2025025705783,Radial glia_Vim high(Fetal_Brain)
X14.178,-0.668099803607088,7.63998055142245,Radial glia_Vim high(Fetal_Brain)
X16.178,-0.687738932572245,7.66329842965496,Radial glia_Vim high(Fetal_Brain)
X3.175,-0.657662616282099,7.55397612291186,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X42.173,-0.78733713764987,7.79857708495983,Radial glia_Fabp7 high(Fetal_Brain)
X37.178,-0.979326506592963,8.1199216748757,Radial glia_Vim high(Fetal_Brain)
X44.173,-0.953174826953231,8.16940550493086,Radial glia_Fabp7 high(Fetal_Brain)
